,Unnamed: 0.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
56,54413,8W1jn3V3_Vc_000009_000019,8W1jn3V3_Vc,9.0,19.0,train,play,outside,a group of people play some volleyball with each other outside,play,outdoor
57,39820,7zGWNy14N7A_000013_000023,7zGWNy14N7A,13.0,23.0,train,move,quickly,A large group sitting on a bench with ski rails move downhill quickly as it gathers speed.,move,quickly
58,77755,hLOrIDnHr10_000004_000014,hLOrIDnHr10,4.0,14.0,train,flip,down,"A person holds two coins, one in each hand then flips their hands down to conceal them.",turn,downwards
59,18054,zqNdweGZ5lo_000000_000010,zqNdweGZ5lo,0.0,10.0,train,slice,outside,Outside on a wooden bench a young man slices through a bunch of apples in a bucket.,cut,outdoor
60,61561,dl5o-Fv1N44_000016_000026,dl5o-Fv1N44,16.0,26.0,train,walk,slowly,A person is slowly walking on a treadmill then they start to run,walk,slowly
61,60821,VBUQ2h1S-Ng_000004_000014,VBUQ2h1S-Ng,4.0,14.0,train,climb,outside,A child with a harness is climbing up a rock climbing wall outside.,climb,outdoor
62,67703,OMSxzgoNZOA_000508_000518,OMSxzgoNZOA,508.0,518.0,train,pull,upward,"Two people are harnessed together, as they fall parachute opens and they are pulled upward together.",pull,upwards
63,31137,P5hUTVFA5ys_000000_000010,P5hUTVFA5ys,0.0,10.0,train,jump,outside,Outside a young girl is jumping over a rope onto a soft surface.,jump,outdoor
64,55168,6XJF9US1dLk_000009_000019,6XJF9US1dLk,9.0,19.0,train,pour,slowly,A beverage is being poured into a wine glass slowly.,pour,slowly
65,28253,Bbg515rTOls_000026_000036,Bbg515rTOls,26.0,36.0,train,close,outdoors,A man using a stemple machine to close a lid outdoors,close,outdoor
66,20103,wLXRFSGZh9I_000049_000059,wLXRFSGZh9I,49.0,59.0,train,stand,outside,A man is standing outside on the grass in a marked field and flings something in the air turning sideways after hiw throw.,stand,outdoor
67,70695,wJV-kQRmaGc_000001_000011,wJV-kQRmaGc,1.0,11.0,train,walk,out,A person walks out on a diving board and flips in the air over a pool.,walk,out
68,66018,_SN8Htvg76Q_000023_000033,_SN8Htvg76Q,23.0,33.0,train,dance,quickly,A young boy dances quickly in the kitchen to techno music.,dance,quickly
69,19551,ODP-PfJzTsI_000319_000329,ODP-PfJzTsI,319.0,329.0,train,pull,down,"A woman prepares herself and deadlifts a barbell and wights in a gym, and a man exercises pulling down weights on a gym machine",pull,downwards
70,23683,rK-q8JVy9iQ_000000_000010,rK-q8JVy9iQ,0.0,10.0,train,taste,gingerly,A young woman gingerly tastes a skewered food item in an outdoor setting.,eat,carefully
71,5507,YSxN58jcRKI_000003_000013,YSxN58jcRKI,3.0,13.0,train,run,quick;y,Four men from the USA run quick;y and jump in a bobsled while it hurdles down a track.,run,quickly
72,69416,Zx68WCt8qHY_000001_000011,Zx68WCt8qHY,1.0,11.0,train,lay,inside,A baby is laying down inside of a rocking crib while being spoken to.,put,indoor
73,51864,lehN5HgDnUE_000025_000035,lehN5HgDnUE,25.0,35.0,train,pull,back,A young boy demonstrates how he can pull his middle finger far back.,pull,backwards
74,63243,knrumTK3GRE_000050_000060,knrumTK3GRE,50.0,60.0,train,sew,quickly,A person quickly sewing a piece of fabric with a sewing machine.,weave,quickly
75,35129,0uSu_3yu_44_000012_000022,0uSu_3yu_44,12.0,22.0,train,run,quickly,People begin a race and start quickly running as a narrator explains what is happening.,run,quickly
76,2431,AQ7ALFFTaEQ_000000_000010,AQ7ALFFTaEQ,0.0,10.0,train,stand,backwards,"In an outdoor pool, a female stands backwards on a small diving board then does a back sommersault into the pool.",stand,backwards
77,28364,Y-mNq0RNKw8_000152_000162,Y-mNq0RNKw8,152.0,162.0,train,pull,back,"A woman is sittig and a technician wearing a mask is standing in front of her pulling her lower lip down and back up, repeatedly then steps away.",pull,backwards
78,46630,0Pg-veCh7P4_000503_000513,0Pg-veCh7P4,503.0,513.0,train,empty,carelessly,A topless man grabs and empties garbage cans by the street curb carelessly.,pour,carelessly
79,17790,224T5-J_t3Y_000048_000058,224T5-J_t3Y,48.0,58.0,train,move,quickly,Couples embrace on a dance floor and move quickly to the beat of Mexican music playing.,move,quickly
80,8984,zXuRm5K_1bw_000114_000124,zXuRm5K_1bw,114.0,124.0,train,play,inside,A four piece band plays inside of a mall while people walk by,play,indoor
81,5443,qPfr0lQLa7Y_000001_000011,qPfr0lQLa7Y,1.0,11.0,train,jump,in,Two men are pushing a bobsled down a course and jumping in.,jump,in
82,26941,n1uQYvRHtF0_000114_000124,n1uQYvRHtF0,114.0,124.0,train,prepare,properly,A man is demonstrating how to properly prepare a fly fishing hook.,make,properly
83,12590,jSe24kOOR_A_000121_000131,jSe24kOOR_A,121.0,131.0,train,hold,up,Someone holding a chisel up against a piece of wood that is sandwiched between two other pieces.,hold,upwards
84,55000,Y3b7gVBXlzc_000033_000043,Y3b7gVBXlzc,33.0,43.0,train,pump,furiously,A young girl pumps a balloon up with a pump furiously until it pops.,pump,firmly
85,26336,aynI6x9odOE_000067_000077,aynI6x9odOE,67.0,77.0,train,flip,down,A bicycle is flipped upside down while someone works on the wheel.,turn,downwards
86,23500,S7JkZYnKWZA_000000_000010,S7JkZYnKWZA,0.0,10.0,train,eat,noisily,A boy is noisily eating a cookie and getting food on his face.,eat,loudly
87,22230,pvuiN-G8-yc_000000_000010,pvuiN-G8-yc,0.0,10.0,train,jump,quickly,A guys jumps up quickly and kicks another guy in the face and both fall down.,jump,quickly
88,82227,Ii8dzS2Lu_M_000013_000023,Ii8dzS2Lu_M,13.0,23.0,train,move,slowly,A woman slowly moving a round on the street in a segway,move,slowly
89,571,w5GP7q64zo0_000000_000010,w5GP7q64zo0,0.0,10.0,train,open,slowly,A man holds an alligator's mouth closed and slowly opens it.,open,slowly
90,61654,iVlTrDaHuhY_000127_000137,iVlTrDaHuhY,127.0,137.0,train,glide,gently,"A large sailing ship, gliding gently thru the water, waves lapping at it's side.",move,gently
91,30146,MBRhDPE4z88_000007_000017,MBRhDPE4z88,7.0,17.0,train,swing,fast,"A man swings around as fast as he can, getting ready to fling the shot put but falls.",swing,quickly
92,27562,uqJBql_H4wk_000222_000232,uqJBql_H4wk,222.0,232.0,train,fold,neatly,A guy demonstrates how to neatly fold a cloth napkin.,fold,neatly
93,80979,yDzjHCCbshI_000006_000016,yDzjHCCbshI,6.0,16.0,train,lift,slowly,A man is slowly lifting a sledgehammer down to touch his nose.,raise,slowly
94,15815,Cl-bECLjXyw_000034_000044,Cl-bECLjXyw,34.0,44.0,train,cook,inside,A person is cooking a can of sausages inside of a skillet.,cook,indoor
95,78353,nPLvB9wxUHQ_000009_000019,nPLvB9wxUHQ,9.0,19.0,train,trim,quickly,A man trims his beard quickly as music plays In the background.,cut,quickly
96,86267,aR8ZI1BKowQ_000007_000017,aR8ZI1BKowQ,7.0,17.0,train,wrap,quickly,A person is quickly wrapping a box with flowery wrapping paper.,cover,quickly
97,59060,GxOyauj2nBo_000001_000011,GxOyauj2nBo,1.0,11.0,train,ride,outdoors,a group of children riding bikes outdoors as they are being filmed going up a slope,ride,outdoor
98,48829,TXy0URyPicI_000038_000048,TXy0URyPicI,38.0,48.0,train,play,outside,A group of people are playing a beer drinking game outside at night.,play,outdoor
99,56123,qDuCyvpgWI0_000039_000049,qDuCyvpgWI0,39.0,49.0,train,hit,continuously,Someone continuously hits a punching bag while another counts in the background.,hit,continuously
100,83367,dtLHwWANdAo_000045_000055,dtLHwWANdAo,45.0,55.0,train,look,back,"A dog walks calmly on a leash, then turns to look back.",look,backwards
101,7377,oJoWfStDQbI_000089_000099,oJoWfStDQbI,89.0,99.0,train,brush,gently,A woman is gently brushing a white dog with a slicker brush,brush,gently
102,27206,3cMf54OhAa0_000029_000039,3cMf54OhAa0,29.0,39.0,train,fold,properly,A person holds onto a shirt and shows how to properly fold it.,fold,properly
103,4069,kvCaATaX8bY_000015_000025,kvCaATaX8bY,15.0,25.0,train,walk,backwards,a young girl standing on front of a heater as she tries to walk backwards in a crab motion,walk,backwards
104,42008,8HlGfWcUWlY_000075_000085,8HlGfWcUWlY,75.0,85.0,train,play,outdoors,A band is walking through the crowded streets playing music outdoors on a sunny day.,play,outdoor
105,72856,aeqEAc0FMgs_000128_000138,aeqEAc0FMgs,128.0,138.0,train,swim,slowly,A person with a swimcap is slowly swimming through a blue pool.,swim,slowly
106,3419,JDBr3p6Yyo0_000032_000042,JDBr3p6Yyo0,32.0,42.0,train,swing,continuously,A man held the edge of a thick rope and swung it continuously,swing,continuously
107,25450,1EAgH1MURnM_000000_000010,1EAgH1MURnM,0.0,10.0,train,flip,backward,A youth in a chair rocks backward and another teen flips him backward to the floor.,turn,backwards
108,52503,juMr1KPIApo_000089_000099,juMr1KPIApo,89.0,99.0,train,play,slowly,A man in a house plays a panflute slowly to keyboard accompaniment.,play,slowly
109,78737,yekMo_M4wTQ_000000_000010,yekMo_M4wTQ,0.0,10.0,train,hop,outdoors,A man runs and hops on three blue platforms outdoors.,jump,outdoor
110,70572,NtE2jkiNBfY_000026_000036,NtE2jkiNBfY,26.0,36.0,train,play,outdoors,A man plays with fire sticks outdoors; juggling them around while people watch him.,play,outdoor
111,4885,7JIc6C6ZYfE_000068_000078,7JIc6C6ZYfE,68.0,78.0,train,use,carefully,A man is carefully using gas and fire to test his equipment.,use,carefully
112,8611,g_71rHz_d-s_000104_000114,g_71rHz_d-s,104.0,114.0,train,lower,slowly,A boy is suspended from rope attached to an arch overhead as he is slowly lowered towards the ground.,lower,slowly
113,17531,vhB6089Sp8k_000018_000028,vhB6089Sp8k,18.0,28.0,train,drive,inside,"A car is driving inside of a lake, the car is submerged in water and struggles to make it through.",drive,indoor
114,14403,sn2TKS2zqo0_000061_000071,sn2TKS2zqo0,61.0,71.0,train,clean,accurately,A person is using a tool to very accurately clean a store window.,wash,carefully
115,35267,5Aa4ZjfKvtc_000000_000010,5Aa4ZjfKvtc,0.0,10.0,train,hold,outdoors,A young girl and boy finish up a race held outdoors.,hold,outdoor
116,4250,C7okhbC3viU_000001_000011,C7okhbC3viU,1.0,11.0,train,bend,backwards,A girl is bending over backwards trtying to touch the ground and she falls,bend,backwards
117,59714,J-1gayS1jc8_000014_000024,J-1gayS1jc8,14.0,24.0,train,ride,slowly,A child rides a horse slowly in a rink as a woman looks on.,ride,slowly
118,20099,96T4w4SYqiY_000003_000013,96T4w4SYqiY,3.0,13.0,train,make,in,A girl throws a frisbee into a metal contraption that closes when she makes it in.,make,in
119,8125,qOIotrj5C_A_000009_000019,qOIotrj5C_A,9.0,19.0,train,put,quickly,A man is quickly putting together a plastic outdoor shed.,put,quickly
120,44931,MkgIYg4Kwjk_000000_000010,MkgIYg4Kwjk,0.0,10.0,train,hum,continuously,A refrigerator continuously hums then someone begins to open it.,sing,continuously
121,10529,_WVQEPWXS0A_000238_000248,_WVQEPWXS0A,238.0,248.0,train,stand,outside,Two people are standing in front of a pumpkin on a table outside in a parking lot,stand,outdoor
122,73011,qI8i3_7Tqtw_000124_000134,qI8i3_7Tqtw,124.0,134.0,train,swim,forward,A woman practices swimming forward in a pool built for competition.,swim,forwards
123,3490,kKaGp6efPPY_000000_000010,kKaGp6efPPY,0.0,10.0,train,lift,rapidly,A man is standing in a squat position as he holds onto the ends of a large rope and lifts the rope rapidly.,raise,quickly
124,60,3yaoNwz99xM_000062_000072,3yaoNwz99xM,62.0,72.0,train,tip,slowly,A harnessed man uses ropes to slowly tip over the edge of a building while another holds him.,tilt,slowly
125,30912,aLC7fRV4dRM_000017_000027,aLC7fRV4dRM,17.0,27.0,train,laugh,loudly,A man is sitting on a bench trying to remove something from his head while another person laughs loudly at him.,laugh,loudly
126,3698,0xS32LBYiWA_000032_000042,0xS32LBYiWA,32.0,42.0,train,remove,carefully,A bee keeper carefully removes pieces of honey comb from a busy hive.,take,carefully
127,13895,doEJPcFyKts_000018_000028,doEJPcFyKts,18.0,28.0,train,clean,properly,A man sprays a pool that is empty in order to clean it properly.,wash,properly
128,59517,vM5QWIs2X5k_000011_000021,vM5QWIs2X5k,11.0,21.0,train,trot,fast,A lady mounts a small white horse who then starts to trot real fast into the stable as another woman in the background and the the rider laugh.,run,quickly
129,12033,-CUcALZfNIA_000017_000027,-CUcALZfNIA,17.0,27.0,train,fall,back,A woman on the street is pulling at her car and falls back off a bridge.,fall,backwards
130,71878,KH3H6fGsiHc_000006_000016,KH3H6fGsiHc,6.0,16.0,train,stretch,slowly,A woman is stretching out her back slowly leaning over a machine.,stretch,slowly
131,43283,fWyWqClqK3k_000000_000010,fWyWqClqK3k,0.0,10.0,train,kick,randomly,A group of men in a hall are randomly kicking and moving at and towards each other.,kick,unevenly
132,31291,OpykVaB7chc_000014_000024,OpykVaB7chc,14.0,24.0,train,singe,loudly,"In a show or party a group of people were dancing ,shouting and singing loudly",sing,loudly
133,78317,1FTfLtv2uEI_000040_000050,1FTfLtv2uEI,40.0,50.0,train,shave,carefully,a woman is carefully shaving a man's long red beard.,cut,carefully
134,11783,zc1eRTWvmKg_000041_000051,zc1eRTWvmKg,41.0,51.0,train,pour,out,An old school car is shown then the oil cap underneath is taken off and oil begins to pour out.,pour,out
135,34566,Bl95hoOv_GY_000218_000228,Bl95hoOv_GY,218.0,228.0,train,flip,gently,a man illustrating how to iron a white cloth by gently flipping to other side.,turn,gently
136,14300,hda7-JaJ9a8_000005_000015,hda7-JaJ9a8,5.0,15.0,train,laugh,hard,In a bathroom a lady is cleaning the toilet and she put her face close to the toilet and she is laughing hard while talking to the person that is recording the video.,laugh,firmly
137,38123,88f7Ycqahd4_000075_000085,88f7Ycqahd4,75.0,85.0,train,pour,outdoors,Two men pour concrete outdoors at the entrance of a gated pathway.,pour,outdoor
138,10898,B3EX-SmSh70_000002_000012,B3EX-SmSh70,2.0,12.0,train,play,outside,A group of youth are playing a baseball game outside.,play,outdoor
139,62194,U3FGSsidKeI_000001_000011,U3FGSsidKeI,1.0,11.0,train,toss,in,"First you scramble the egg in the skillet, toss in some diced ham, then stem some cheese on top.",throw,in
140,38304,sDQ2D6tYucE_000013_000023,sDQ2D6tYucE,13.0,23.0,train,apply,indoors,Three men are applying white tiles to a wall indoors.,spread,indoor
141,20847,hOXZLmydUm4_000075_000085,hOXZLmydUm4,75.0,85.0,train,move,quickly,A person is putting together a puzzle and the video is moving quickly,move,quickly
142,44515,y1esa1qZkpE_000046_000056,y1esa1qZkpE,46.0,56.0,train,push,slowly,A person slowly pushes a door open then raps on the key in the door's lock.,press,slowly
143,49155,0rnJX3pe3nY_000011_000021,0rnJX3pe3nY,11.0,21.0,train,breathe,heavily,A man in a grey shirt breathes heavily while playing chess with another person.,breathe,firmly
144,14972,HuJ3Pqqv47k_000002_000012,HuJ3Pqqv47k,2.0,12.0,train,climb,slowly,A young man climbs slowly up a fallen tree in a forest.,climb,slowly
145,24541,NXMb-rPW1sc_000502_000512,NXMb-rPW1sc,502.0,512.0,train,stand,inside,A helmet cam of a firefighter standing inside of a house that is still burning.,stand,indoor
146,13711,9tYNQlZO1Rw_000010_000020,9tYNQlZO1Rw,10.0,20.0,train,lift,upwards,A man squatting stood to his feet and lifted a barbell off his chest upwards,raise,upwards
147,7965,4nNoR1sS4C4_000005_000015,4nNoR1sS4C4,5.0,15.0,train,build,quickly,A group of people are quickly building a sand castle in the sand.,make,quickly
148,66509,WHUK2D4BBXQ_000043_000053,WHUK2D4BBXQ,43.0,53.0,train,drop,out,A baby puts a bottle in their mouth which drops out and then puts it back in their mouth,dip,out
149,14520,4vqno9mmRvU_000025_000035,4vqno9mmRvU,25.0,35.0,train,climb,outside,a man with no shirt on attempting to climb a rope outside,climb,outdoor
150,33606,3piPAhtHH60_000029_000039,3piPAhtHH60,29.0,39.0,train,skate,inside,A group of people skate around inside of an indoor skating rink.,skate,indoor
151,9542,5uQRXxzYwvg_000061_000071,5uQRXxzYwvg,61.0,71.0,train,pull,up,A man trying to pull his small sailing boat up,pull,upwards
152,83376,zh7MwtHt3Fo_000003_000013,zh7MwtHt3Fo,3.0,13.0,train,walk,outside,A dog walks outside on a leash while a man gives it directions.,walk,outdoor
153,35032,Sct0_NOCdKw_000030_000040,Sct0_NOCdKw,30.0,40.0,train,ride,fast,Two person in a boat are riding very fast in a boat in the splashing water,ride,quickly
154,67684,4lQqNKeEXhQ_000244_000254,4lQqNKeEXhQ,244.0,254.0,train,flip,down,Two men jump out of a small airplane and fall through the sky while they flip upside down and then back.,turn,downwards
155,23926,6Fc11UBMXQ4_000000_000010,6Fc11UBMXQ4,0.0,10.0,train,eat,messily,A little girl messily eats a piece of watermelon with her hands.,eat,messily
156,43648,r96lRJtfYXY_000006_000016,r96lRJtfYXY,6.0,16.0,train,move,back,"A man is suatted down, with the palm of his hands on the ground in front of him, and moves his leg straight back behind him, then brings it forward, and alternates legs in the same manner.",move,backwards
157,9774,XUQ7UxZeeXI_000025_000035,XUQ7UxZeeXI,25.0,35.0,train,throw,quickly,Someone throws a card quickly and hard at something and then people cheer.,throw,quickly
158,46386,Sgwj3M3XGn0_000054_000064,Sgwj3M3XGn0,54.0,64.0,train,peel,perfectly,A man perfectly peels a potato with his hands as a girl watches.,peel,properly
159,78678,GQ-hPUp__3I_000001_000011,GQ-hPUp__3I,1.0,11.0,train,run,fast,An individual runs fast and jumps as far as possible during an event.,run,quickly
160,7793,hhJSMU01k_A_000039_000049,hhJSMU01k_A,39.0,49.0,train,play,outside,"A little kid is playing with his lego truck, airplane, and car outside.",play,outdoor
161,52865,1CpZLuVdr-Y_000060_000070,1CpZLuVdr-Y,60.0,70.0,train,play,outdoors,A man watches two other men playing pingpong outdoors while talking.,play,outdoor
162,86035,MCYD44c61ws_000000_000010,MCYD44c61ws,0.0,10.0,train,eat,messily,"A baby eats very messily, and tries to wink like her dad.",eat,messily
163,74324,IyFeBY2a-_c_000072_000082,IyFeBY2a-_c,72.0,82.0,train,look,down,A kid looks out the blinds of a window and then looks down.,look,downwards
164,37945,FsxxtDOr4Q8_000082_000092,FsxxtDOr4Q8,82.0,92.0,train,build,indoors,A man is laying bricks down while building a structure indoors.,make,indoor
165,12535,12-RG_F-KLw_000044_000054,12-RG_F-KLw,44.0,54.0,train,use,outside,Outside someone is using a hammer to hit a boulder.,use,outdoor
