,id,youtube_id,weak_timestamp,clustered_adverb,clustered_action,task_num,adverb,action,before_action,before_clustered_action,before_id,before_timestamp,after_action,after_clustered_action,after_id,after_timestamp,in_window_actions,in_window_clustered_actions,in_window_ids,in_window_timestamps,clip_id
11,12390,oneegjUjUAg,27.595,coarsely,cut,29477,thickly,slice,start,start,480133.0,21.09,set,set,480135.0,30.06,"['start', 'set', 'dice', 'place']","['start', 'set', 'cut', 'put']","[480133, 480135, 480136, 480137]","[21.09, 30.06, 33.65, 36.18]",oneegjUjUAg_27-595
12,15917,-X39mXK9g_I,1036.125,quickly,raise,91518,quickly,rise,feed,feed,149848.0,1017.24,stir,mix,149850.0,1052.18,[],[],[],[],-X39mXK9g_I_1036-125
13,13219,5nrHJBPQ2ME,124.97,completely,separate,91586,completely,break,smash,press,168448.0,121.65,smash,press,168451.0,127.58,"['bubble', 'smash', 'smash', 'heat', 'fry', 'fry']","['cook', 'press', 'press', 'cook', 'cook', 'cook']","[168447, 168448, 168451, 168452, 168453, 168454]","[116.63, 121.65, 127.58, 130.54, 133.98, 134.14]",5nrHJBPQ2ME_124-97
14,10240,-bMyMYTZGWk,211.395,completely,cool,96127,completely,chill,,,,,,,,,[],[],[],[],-bMyMYTZGWk_211-395
15,10372,YW1xOERDl2o,335.78,completely,cool,96127,completely,chill,cool,cool,176254.0,324.45,freeze,cool,176257.0,337.14,"['freeze', 'freeze', 'use']","['cool', 'cool', 'use']","[176257, 176258, 176259]","[337.14, 339.0, 343.47]",YW1xOERDl2o_335-78
16,8370,usUttC8D0fE,352.525,slowly,cook,93400,slowly,cook,clean,wash,264945.0,334.03,bubble,cook,264948.0,376.98,[],[],[],[],usUttC8D0fE_352-525
17,2554,jc1DtH-OC94,188.97,slowly,mix,81790,slowly,whisk,add,add,334657.0,186.14,add,add,334660.0,202.09,['add'],['add'],[334657],[186.14],jc1DtH-OC94_188-97
18,16787,m45X2Y4V4WA,57.43,quickly,mix,85159,vigorously,mix,turn,turn,80289.0,52.78,stick,stick,80291.0,63.88,"['bring', 'turn', 'stick']","['carry', 'turn', 'stick']","[80288, 80289, 80291]","[47.47, 52.78, 63.88]",m45X2Y4V4WA_57-43
19,682,LAGdYErTpiE,173.05,completely,dip,97633,completely,dip,fry,cook,442387.0,142.95,flip,turn,442389.0,176.63,['flip'],['turn'],[442389],[176.63],LAGdYErTpiE_173-05
20,2558,-TqgLWDrcfU,90.94,slowly,burn,81790,not quickly,burn,bring,carry,340073.0,67.91,pop,put,340075.0,104.52,[],[],[],[],-TqgLWDrcfU_90-94
21,16112,AVqbjzhyeDM,2467.815,completely,mix,41950,completely,mix,burn,burn,70610.0,2446.96,add,add,70612.0,2561.75,[],[],[],[],AVqbjzhyeDM_2467-815
22,569,UivbSRP80AU,124.81,finely,cut,97633,finely,chop,add,add,444459.0,123.41,add,add,444461.0,127.15,"['saute', 'add', 'add', 'add']","['cook', 'add', 'add', 'add']","[444457, 444458, 444459, 444461]","[116.48, 119.06, 123.41, 127.15]",UivbSRP80AU_124-81
23,4286,K1uN1qSz2X4,959.115,partially,grind,40596,slightly,grind,jack,raise,239744.0,939.18,line,arrange,239746.0,978.93,[],[],[],[],K1uN1qSz2X4_959-115
24,15823,UHTSY4Y254M,58.71,slowly,dry,44043,not fast,dry,,,,,cut,cut,112565.0,65.21,['cut'],['cut'],[112565],[65.21],UHTSY4Y254M_58-71
25,3332,1MYV1hpdvL8,18.295,slowly,make,100901,slowly,build,,,,,set,set,564323.0,60.5,[],[],[],[],1MYV1hpdvL8_18-295
26,1016,Iy6oHGi4y5g,34.625,completely,mix,105259,completely,dissolve,use,use,10217.0,18.4,pour,pour,10220.0,39.56,['pour'],['pour'],[10220],[39.56],Iy6oHGi4y5g_34-625
27,8935,NTyhMGmuWik,19.78,finely,mix,103832,finely,mix,chop,cut,543652.0,18.75,start,start,543654.0,42.32,['chop'],['cut'],[543652],[18.75],NTyhMGmuWik_19-78
28,7464,0tnY-_pHP6M,99.9,completely,cool,30744,fully,freeze,set,set,568763.0,90.64,,,,,['set'],['set'],[568763],[90.64],0tnY-_pHP6M_99-9
29,14428,yEsl9Op4mDw,87.535,completely,cover,114508,fully,cover,smooth,spread,454258.0,84.9,mark,mark,454260.0,94.77,"['cut', 'smooth', 'mark']","['cut', 'spread', 'mark']","[454257, 454258, 454260]","[78.82, 84.9, 94.77]",yEsl9Op4mDw_87-535
30,14452,qYhB86EFOYE,42.2,partially,spread,114508,slightly,flatten,shape,make,466719.0,39.0,fall,fall,466721.0,46.83,"['shape', 'fall']","['make', 'fall']","[466719, 466721]","[39.0, 46.83]",qYhB86EFOYE_42-2
31,9269,uBJ3l-jRW2E,85.765,slowly,carry,96366,slowly,bring,start,start,137493.0,63.17,burn,burn,137496.0,90.58,['burn'],['burn'],[137496],[90.58],uBJ3l-jRW2E_85-765
32,2023,zptc4jxpkcQ,184.58,quickly,pour,16136,quickly,pour,add,add,51594.0,177.5,add,add,51596.0,189.85,"['add', 'add']","['add', 'add']","[51594, 51596]","[177.5, 189.85]",zptc4jxpkcQ_184-58
33,1557,V2toVXfZ15c,61.7,quickly,turn,16323,quickly,turn,strain,drain,474415.0,56.4,break,separate,474417.0,75.33,['strain'],['drain'],[474415],[56.4],V2toVXfZ15c_61-7
34,1973,_bmvzcATsSA,360.39,quickly,cook,51659,quickly,cook,soften,cook,433697.0,316.36,sit,sit,433699.0,370.78,[],[],[],[],_bmvzcATsSA_360-39
35,7889,LJTlBsHc2X0,289.94,completely,cool,34938,completely,cool,set,set,523058.0,283.51,cook,cook,523060.0,291.33,"['insert', 'set', 'cook', 'soften', 'mix']","['insert', 'set', 'cook', 'cook', 'mix']","[523057, 523058, 523060, 523061, 523062]","[280.56, 283.51, 291.33, 294.62, 299.04]",LJTlBsHc2X0_289-94
36,13786,Uwm-Dmbh3g4,74.465,completely,sprinkle,41718,thoroughly,season,coat,dip,593677.0,64.74,set,set,593680.0,87.71,['coat'],['dip'],[593677],[64.74],Uwm-Dmbh3g4_74-465
37,16174,uzv27k7EIZ8,62.395,completely,mix,41950,completely,dissolve,mix,mix,70480.0,60.42,set,set,70482.0,67.17,"['combine', 'add', 'mix', 'set', 'combine', 'pour']","['mix', 'add', 'mix', 'set', 'mix', 'pour']","[70478, 70479, 70480, 70482, 70483, 70484]","[57.06, 57.62, 60.42, 67.17, 70.05, 71.11]",uzv27k7EIZ8_62-395
38,16866,lMrHJt6gx04,381.72,completely,cool,85159,completely,cool,arrange,arrange,82610.0,372.65,trim,cut,82612.0,384.16,"['arrange', 'trim']","['arrange', 'cut']","[82610, 82612]","[372.65, 384.16]",lMrHJt6gx04_381-72
39,12430,QMayreRWWFg,85.56,partially,cook,29477,barely,cook,,,,,pull,pull,476225.0,100.0,[],[],[],[],QMayreRWWFg_85-56
40,2494,pfOjBK_d-Wc,155.65,quickly,cook,81790,quickly,cook,thicken,cook,338764.0,119.22,submerge,dip,338766.0,156.67,['submerge'],['dip'],[338766],[156.67],pfOjBK_d-Wc_155-65
41,16242,pr6WzSk4IkM,497.775,quickly,cook,41950,rapidly,boil,bring,carry,71916.0,495.6,remove,take,71918.0,499.66,"['combine', 'add', 'bring', 'remove', 'add', 'pour', 'strain']","['mix', 'add', 'carry', 'take', 'add', 'pour', 'drain']","[71914, 71915, 71916, 71918, 71919, 71920, 71922]","[489.23, 494.35, 495.6, 499.66, 502.28, 502.75, 507.05]",pr6WzSk4IkM_497-775
42,1827,UHJe_2cPyWM,72.88,partially,wash,51659,slightly,rinse,pour,pour,436251.0,67.97,wash,wash,436253.0,79.79,"['cook', 'pour', 'wash']","['cook', 'pour', 'wash']","[436250, 436251, 436253]","[64.37, 67.97, 79.79]",UHJe_2cPyWM_72-88
43,14630,CLdNeN8eGvw,502.465,completely,mix,114508,fully,combine,beat,mix,462341.0,499.32,add,add,462343.0,510.42,"['mix', 'beat', 'add']","['mix', 'mix', 'add']","[462340, 462341, 462343]","[494.21, 499.32, 510.42]",CLdNeN8eGvw_502-465
44,7381,_XVNvnQLo44,293.295,completely,set,30744,fully,set,pop,put,569731.0,290.18,pop,put,569733.0,306.24,"['fill', 'pop']","['fill', 'put']","[569730, 569731]","[285.64, 290.18]",_XVNvnQLo44_293-295
45,6290,okr6MvpOVps,406.235,slowly,mix,106686,slowly,stir,add,add,576371.0,393.08,fry,cook,576374.0,424.9,[],[],[],[],okr6MvpOVps_406-235
46,13410,By1Zxgx2qNs,230.685,quickly,cook,67160,quickly,cook,stir,mix,587000.0,219.17,stir,mix,587005.0,269.31,[],[],[],[],By1Zxgx2qNs_230-685
47,13431,NrHSgeQ7_Ms,444.795,completely,cool,67160,completely,cool,turn,turn,589765.0,423.15,cut,cut,589769.0,469.48,[],[],[],[],NrHSgeQ7_Ms_444-795
48,14936,ENrRMPAA8Dc,154.175,partially,mix,75501,barely,stir,start,start,22023.0,145.08,add,add,22025.0,208.45,['start'],['start'],[22023],[145.08],ENrRMPAA8Dc_154-175
49,1465,M4SFTXABuFc,174.06,slowly,add,16323,slowly,add,steam,cook,475700.0,162.85,stir,mix,475702.0,178.14,['stir'],['mix'],[475702],[178.14],M4SFTXABuFc_174-06
50,370,Wg7mimvTNaI,84.36,partially,sprinkle,50348,slightly,season,slice,cut,307231.0,70.36,sizzle,cook,307234.0,101.85,[],[],[],[],Wg7mimvTNaI_84-36
51,1497,i2vnV3V5jeE,47.7,partially,cut,16323,half,chop,use,use,473880.0,46.53,mix,mix,473881.0,62.87,['use'],['use'],[473880],[46.53],i2vnV3V5jeE_47-7
52,1021,5NgGv4CVdX8,263.785,completely,cool,105259,completely,cool,sit,sit,14297.0,261.36,dip,dip,14299.0,270.27,"['sit', 'dip']","['sit', 'dip']","[14297, 14299]","[261.36, 270.27]",5NgGv4CVdX8_263-785
53,12614,zUozhgmL9J4,70.84,completely,mix,118421,completely,combine,mix,mix,64354.0,67.13,add,add,64356.0,95.43,"['add', 'mix']","['add', 'mix']","[64353, 64354]","[65.59, 67.13]",zUozhgmL9J4_70-84
54,2029,u9dAlynT-o8,607.995,partially,sprinkle,16136,slightly,sprinkle,insert,insert,55699.0,568.94,set,set,55701.0,621.58,[],[],[],[],u9dAlynT-o8_607-995
55,8265,5DgR4qHsgXU,48.75,slowly,add,31438,slowly,add,,,,,,,,,[],[],[],[],5DgR4qHsgXU_48-75
56,4244,yhMJJ89GAh0,312.665,slowly,raise,93376,slowly,lift,form,make,327500.0,311.85,rotate,turn,327502.0,317.38,"['close', 'form', 'rotate']","['close', 'make', 'turn']","[327499, 327500, 327502]","[306.7, 311.85, 317.38]",yhMJJ89GAh0_312-665
57,8138,HQv7TW_EAj8,149.57,completely,mix,31438,fully,incorporate,,,,,,,,,[],[],[],[],HQv7TW_EAj8_149-57
58,12558,1teAWuskzFs,30.76,partially,mix,118421,briefly,blend,chop,cut,65236.0,25.28,add,add,65238.0,33.08,"['chop', 'add']","['cut', 'add']","[65236, 65238]","[25.28, 33.08]",1teAWuskzFs_30-76
59,14857,pWBTowQmpAA,180.46,completely,cool,75501,completely,cool,prepare,make,23003.0,173.89,dissolve,mix,23005.0,182.12,"['prepare', 'dissolve', 'pour', 'beat']","['make', 'mix', 'pour', 'mix']","[23003, 23005, 23006, 23007]","[173.89, 182.12, 183.74, 186.72]",pWBTowQmpAA_180-46
60,8195,BYGxkoGuo6Y,119.52,slowly,stop,31438,not vigorously,stop,,,,,,,,,[],[],[],[],BYGxkoGuo6Y_119-52
61,12262,h8Pg_0A2F6U,45.76000000000001,completely,take,29477,completely,remove,roll,roll,481186.0,28.48,make,make,481189.0,49.19,"['make', 'roll']","['make', 'roll']","[481189, 481190]","[49.19, 51.08]",h8Pg_0A2F6U_45-76000000000001
62,14425,3RV8q3_V20I,355.525,completely,cover,114508,fully,cover,start,start,456687.0,321.47,start,start,456689.0,384.43,[],[],[],[],3RV8q3_V20I_355-525
63,3778,hhomeVB7PAg,48.505,slowly,add,109761,slowly,add,blend,mix,415332.0,47.7,shake,shake,415334.0,51.45,"['freeze', 'blend', 'shake', 'whip']","['cool', 'mix', 'shake', 'mix']","[415330, 415332, 415334, 415335]","[39.98, 47.7, 51.45, 53.52]",hhomeVB7PAg_48-505
64,14343,Lix9xiEmHIo,244.11,partially,bend,114508,slightly,bend,roll,roll,456758.0,240.87,push,press,456760.0,244.44,"['roll', 'push']","['roll', 'press']","[456758, 456760]","[240.87, 244.44]",Lix9xiEmHIo_244-11
65,11290,XgvlSbiofVM,125.57,finely,cut,105209,finely,chop,fry,cook,199190.0,119.37,mix,mix,199192.0,127.03,"['use', 'stir', 'fry', 'mix', 'add']","['use', 'mix', 'cook', 'mix', 'add']","[199188, 199189, 199190, 199192, 199193]","[116.77, 119.37, 119.37, 127.03, 132.39]",XgvlSbiofVM_125-57
66,10896,o84nLJev9pA,300.905,completely,add,118831,completely,add,stir,mix,303321.0,275.64,sift,pour,303323.0,307.71,['sift'],['pour'],[303323],[307.71],o84nLJev9pA_300-905
67,9549,-5yZySXmzvs,1999.535,slowly,sprinkle,91537,slowly,drizzle,,,,,,,,,[],[],[],[],-5yZySXmzvs_1999-535
68,7763,2JNU2p_RAuE,402.19000000000005,slowly,dry,34938,slowly,dry,bake,cook,526447.0,398.14,peel,peel,526449.0,411.55,"['bake', 'peel']","['cook', 'peel']","[526447, 526449]","[398.14, 411.55]",2JNU2p_RAuE_402-19000000000005
69,2302,a9--bzDDs-0,87.85,slowly,add,16136,slowly,add,mix,mix,48171.0,82.22,whisk,mix,48173.0,90.35,"['mix', 'whisk', 'cook']","['mix', 'mix', 'cook']","[48171, 48173, 48174]","[82.22, 90.35, 92.33]",a9--bzDDs-0_87-85
70,9196,7ktRW1Sc7WM,854.915,slowly,mark,96366,slowly,mark,shake,shake,134004.0,822.91,use,use,134006.0,905.28,[],[],[],[],7ktRW1Sc7WM_854-915
71,4017,2PlwqdpKR1w,86.63,completely,cook,113764,thoroughly,cook,set,set,276800.0,73.42,,,,,[],[],[],[],2PlwqdpKR1w_86-63
72,16003,YLZNRQDUt-w,243.51,partially,cook,91518,significantly,reduce,steam,cook,151637.0,234.23,use,use,151639.0,284.83,"['start', 'steam']","['start', 'cook']","[151636, 151637]","[233.78, 234.23]",YLZNRQDUt-w_243-51
73,196,MWuZ9r1P1gk,238.73,coarsely,grind,20880,coarsely,ground,add,add,44278.0,230.63,add,add,44281.0,253.03,['add'],['add'],[44278],[230.63],MWuZ9r1P1gk_238-73
74,8591,K4cj5XpBMQw,5616.0949999999975,coarsely,press,93400,coarsely,crush,use,use,262177.0,5571.93,pour,pour,262181.0,5629.89,[],[],[],[],K4cj5XpBMQw_5616-0949999999975
75,222,Ni6s8J9f9FY,237.065,finely,cut,20880,fine,chop,use,use,46033.0,221.89,cook,cook,46035.0,251.5,[],[],[],[],Ni6s8J9f9FY_237-065
76,10752,LI6OkwYKvPY,149.22000000000003,completely,mix,118831,thoroughly,mix,add,add,299450.0,146.04,loosen,twist,299452.0,150.85,"['beat', 'add', 'loosen', 'fold']","['mix', 'add', 'twist', 'fold']","[299449, 299450, 299452, 299453]","[145.33, 146.04, 150.85, 155.87]",LI6OkwYKvPY_149-22000000000003
77,5764,jRXYyRZRPi8,174.065,completely,raise,118819,fully,rise,cool,cool,450265.0,166.31,bake,cook,450268.0,179.69,"['cool', 'bake']","['cool', 'cook']","[450265, 450268]","[166.31, 179.69]",jRXYyRZRPi8_174-065
78,12856,486BVUbKJFY,332.07,partially,fill,76407,halfway,fill,break,separate,282877.0,323.19,cover,cover,282879.0,336.34,"['break', 'cover']","['separate', 'cover']","[282877, 282879]","[323.19, 336.34]",486BVUbKJFY_332-07
79,14519,QJf7oJLPh6A,87.17,completely,cook,114508,completely,bake,use,use,450813.0,73.98,start,start,450817.0,126.12,[],[],[],[],QJf7oJLPh6A_87-17
80,9964,KciILPV0b0A,574.87,slowly,start,106568,slowly,start,turn,turn,582253.0,566.84,stir,mix,582255.0,641.68,['turn'],['turn'],[582253],[566.84],KciILPV0b0A_574-87
81,13298,JcQNdJi7neI,99.345,partially,fill,40610,barely,fit,pull,pull,144460.0,59.41,tap,hit,144461.0,104.43,['tap'],['hit'],[144461],[104.43],JcQNdJi7neI_99-345
82,1352,DmhgC3bomcM,177.095,finely,cut,16323,thinly,slice,cut,cut,469564.0,169.99,fry,cook,469566.0,183.64,"['thicken', 'cut', 'heat', 'fry']","['cook', 'cut', 'cook', 'cook']","[469563, 469564, 469565, 469566]","[167.29, 169.99, 184.09, 183.64]",DmhgC3bomcM_177-095
83,6485,xhlqFohAhnM,119.89,quickly,melt,20898,fast,melt,peel,peel,360410.0,70.2,peel,peel,360412.0,134.91,[],[],[],[],xhlqFohAhnM_119-89
84,10586,FNvA_oTzLXI,104.98,finely,cut,41773,thinly,slice,cook,cook,489171.0,93.22,rub,spread,489173.0,121.61,[],[],[],[],FNvA_oTzLXI_104-98
85,13549,DYcvPIJXeIM,159.07999999999996,completely,melt,76412,completely,melt,whisk,mix,410347.0,149.69,pour,pour,410349.0,161.73,"['whisk', 'pour', 'pour']","['mix', 'pour', 'pour']","[410347, 410349, 410350]","[149.69, 161.73, 162.29]",DYcvPIJXeIM_159-07999999999996
86,10018,asjZ7iTrGKA,39.9,slowly,sprinkle,106568,slowly,drizzle,mix,mix,581860.0,30.2,turn,turn,581863.0,44.19,"['mix', 'use', 'turn']","['mix', 'use', 'turn']","[581860, 581862, 581863]","[30.2, 45.88, 44.19]",asjZ7iTrGKA_39-9
87,8452,cMnt-0yvrjA,302.875,slowly,add,93400,slowly,add,turn,turn,260247.0,295.97,stir,mix,260249.0,310.37,"['turn', 'stir']","['turn', 'mix']","[260247, 260249]","[295.97, 310.37]",cMnt-0yvrjA_302-875
88,4488,Eu2p8Q24vck,455.38,partially,cover,40596,partially,cover,drop,dip,238617.0,424.82,sit,sit,238621.0,464.31,['sit'],['sit'],[238621],[464.31],Eu2p8Q24vck_455-38
89,2917,Wgmm8AvN5Ro,157.3,partially,fill,26618,halfway,fill,make,make,558305.0,153.1,add,add,558307.0,163.4,"['make', 'add', 'use']","['make', 'add', 'use']","[558305, 558307, 558308]","[153.1, 163.4, 166.14]",Wgmm8AvN5Ro_157-3
90,612,52O8sCp0oAw,485.56,slowly,add,97633,slowly,add,stick,stick,440996.0,476.19,put,put,441000.0,513.64,['stick'],['stick'],[440996],[476.19],52O8sCp0oAw_485-56
91,4455,UjJIx_uIEok,1118.5749999999996,slowly,lower,40596,slowly,lower,break,separate,236171.0,1085.57,fall,fall,236175.0,1119.26,"['fall', 'fall']","['fall', 'fall']","[236175, 236176]","[1119.26, 1123.42]",UjJIx_uIEok_1118-5749999999996
92,6364,ULdlaHBKj6g,115.81,completely,cool,106686,thoroughly,cool,touch,touch,574279.0,115.09,add,add,574281.0,121.12,"['touch', 'add']","['touch', 'add']","[574279, 574281]","[115.09, 121.12]",ULdlaHBKj6g_115-81
93,1887,YObXFx2N7wI,217.575,finely,cut,51659,fine,cut,make,make,431048.0,191.28,change,adjust,431050.0,236.0,[],[],[],[],YObXFx2N7wI_217-575
94,16324,DFQVYSdjgnU,221.185,completely,separate,41950,completely,separate,place,put,67745.0,215.88,freeze,cool,67747.0,228.58,"['cut', 'place', 'freeze']","['cut', 'put', 'cool']","[67744, 67745, 67747]","[213.37, 215.88, 228.58]",DFQVYSdjgnU_221-185
95,10898,o84nLJev9pA,324.97,slowly,mix,118831,slowly,stir,boil,cook,303325.0,317.96,boil,cook,303327.0,331.68,"['boil', 'boil', 'burn']","['cook', 'cook', 'burn']","[303325, 303327, 303328]","[317.96, 331.68, 334.86]",o84nLJev9pA_324-97
96,6449,g71Cx52D348,91.165,finely,cut,20898,finely,chop,add,add,355462.0,89.47,add,add,355464.0,127.48,['add'],['add'],[355462],[89.47],g71Cx52D348_91-165
97,8164,uY_jiVBZBQY,73.97,partially,dry,31438,slightly,dry,,,,,,,,,[],[],[],[],uY_jiVBZBQY_73-97
98,150,KsnNWb380hs,163.03500000000003,slowly,pull,20880,slowly,pull,dissolve,mix,45083.0,152.02,drizzle,sprinkle,45085.0,183.65,[],[],[],[],KsnNWb380hs_163-03500000000003
99,12446,eGusYhXEmIs,98.035,finely,cut,29477,finely,chop,cook,cook,481140.0,74.75,use,use,481143.0,127.2,[],[],[],[],eGusYhXEmIs_98-035
100,7569,gXKRlDOnRV0,661.11,slowly,start,118779,slowly,start,squish,press,285136.0,651.84,flatten,spread,285139.0,664.75,"['squish', 'change', 'flatten']","['press', 'adjust', 'spread']","[285136, 285138, 285139]","[651.84, 664.76, 664.75]",gXKRlDOnRV0_661-11
101,826,pr7xA80xpYY,64.55,partially,separate,118780,barely,break,rise,raise,74838.0,61.94,drop,dip,74840.0,66.36,"['steam', 'rise', 'drop']","['cook', 'raise', 'dip']","[74837, 74838, 74840]","[54.86, 61.94, 66.36]",pr7xA80xpYY_64-55
102,13674,wM06pRghRj8,785.51,completely,close,41718,completely,shut,cook,cook,593471.0,742.09,cook,cook,593473.0,815.55,[],[],[],[],wM06pRghRj8_785-51
103,2692,4LPuKLWOZMc,306.565,completely,cool,81790,thoroughly,chill,bring,carry,335418.0,305.4,use,use,335420.0,313.04,"['bring', 'use']","['carry', 'use']","[335418, 335420]","[305.4, 313.04]",4LPuKLWOZMc_306-565
104,13742,JHn5tFPWc2o,63.015,slowly,open,41718,slowly,open,start,start,593578.0,51.32,turn,turn,593581.0,71.79,['turn'],['turn'],[593581],[71.79],JHn5tFPWc2o_63-015
105,2564,5y_DyXS-4zA,99.445,slowly,carry,81790,slowly,bring,add,add,338871.0,92.72,cook,cook,338873.0,104.52,"['whisk', 'add', 'cook', 'mix']","['mix', 'add', 'cook', 'mix']","[338870, 338871, 338873, 338875]","[91.15, 92.72, 104.52, 109.15]",5y_DyXS-4zA_99-445
106,14562,TqB-EsziVpw,72.03999999999998,finely,cut,114508,finely,chop,cut,cut,466936.0,60.24,add,add,466938.0,74.32,"['add', 'add']","['add', 'add']","[466938, 466939]","[74.32, 77.86]",TqB-EsziVpw_72-03999999999998
107,12404,NtsiyG0TKcQ,160.235,slowly,cook,29477,slowly,heat,marinate,soak,477917.0,145.0,slice,cut,477920.0,188.12,[],[],[],[],NtsiyG0TKcQ_160-235
108,14171,qejtQIpRooI,127.68,slowly,sprinkle,114508,slowly,sprinkle,add,add,453439.0,123.73,pour,pour,453441.0,139.42,['add'],['add'],[453439],[123.73],qejtQIpRooI_127-68
109,1778,iEHNhc3y0lE,178.17000000000004,completely,mix,34967,thoroughly,mix,add,add,373198.0,176.18,make,make,373200.0,178.37,"['combine', 'add', 'make', 'form', 'add']","['mix', 'add', 'make', 'make', 'add']","[373197, 373198, 373200, 373201, 373202]","[172.12, 176.18, 178.37, 180.01, 184.64]",iEHNhc3y0lE_178-17000000000004
110,7349,lkTLGySENVU,125.525,slowly,fill,30744,slowly,fill,pour,pour,571281.0,119.39,pop,put,571283.0,129.57,"['pour', 'pour', 'pop']","['pour', 'pour', 'put']","[571280, 571281, 571283]","[116.2, 119.39, 129.57]",lkTLGySENVU_125-525
111,13799,r7BIGzX5xiY,509.59,quickly,cook,41718,fast,cook,toast,cook,599958.0,494.45,connect,attach,599960.0,516.18,['connect'],['attach'],[599960],[516.18],r7BIGzX5xiY_509-59
112,10545,mRo9sENJwQs,440.44,partially,cut,41773,half,mince,drizzle,sprinkle,487627.0,430.01,rub,spread,487630.0,445.81,['rub'],['spread'],[487630],[445.81],mRo9sENJwQs_440-44
113,8143,HLbbIqE4pDU,117.035,completely,stack,31438,totally,stack,,,,,,,,,[],[],[],[],HLbbIqE4pDU_117-035
114,13281,TtzAT4BYcgw,85.0,partially,stretch,40610,slightly,stretch,apply,spread,143109.0,81.77,remove,take,143111.0,91.43,"['apply', 'remove', 'apply']","['spread', 'take', 'spread']","[143109, 143111, 143112]","[81.77, 91.43, 92.63]",TtzAT4BYcgw_85-0
115,9404,U5e-Vh9ynDs,36.765,finely,cut,96366,finely,mince,spread,spread,140603.0,25.73,remove,take,140605.0,41.44,"['remove', 'remove']","['take', 'take']","[140605, 140606]","[41.44, 45.66]",U5e-Vh9ynDs_36-765
116,15989,Rd9I8GW0kjk,87.16499999999998,completely,cover,91518,completely,cover,start,start,152741.0,84.98,cook,cook,152744.0,92.34,"['start', 'start', 'rise', 'cook', 'start', 'pop', 'cook', 'flip']","['start', 'start', 'raise', 'cook', 'start', 'put', 'cook', 'turn']","[152737, 152738, 152739, 152740, 152741, 152742, 152744, 152745]","[77.51, 79.69, 78.53, 80.19, 84.98, 83.91, 92.34, 93.79]",Rd9I8GW0kjk_87-16499999999998
117,11235,srMOSngN58o,181.235,finely,cut,105209,finely,chop,transfer,move,198479.0,169.63,add,add,198481.0,186.73,['add'],['add'],[198481],[186.73],srMOSngN58o_181-235
118,7974,gbW9yz2_bcc,170.235,completely,cool,34938,completely,cool,crack,separate,526780.0,168.82,bake,cook,526782.0,173.16,"['open', 'crack', 'bake', 'bake', 'crush']","['open', 'separate', 'cook', 'cook', 'press']","[526779, 526780, 526782, 526783, 526785]","[163.82, 168.82, 173.16, 177.32, 179.83]",gbW9yz2_bcc_170-235
