,Unnamed: 0.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
28,4326,1B7v7KBj8CA_000048_000058,1B7v7KBj8CA,48.0,58.0,train,run,quickly,A man has ran up quickly to hold up a piece of metal.,run,quickly
29,65498,fifsI5TBtfM_000025_000035,fifsI5TBtfM,25.0,35.0,train,shovel,outside,a little boy with a shovel tries to shovel some snow outside,scoop,outdoor
30,11353,e21mw4oedzw_000140_000150,e21mw4oedzw,140.0,150.0,train,play,properly,"At a baseball field, a catcher is demonstrates how to properly play the position of catcher.",play,properly
31,14887,AccCaFXZa8c_000006_000016,AccCaFXZa8c,6.0,16.0,train,climb,carefully,A boy carefully climbs and walks upon a large tree.,climb,carefully
32,29875,iSdqu1NXGMA_000007_000017,iSdqu1NXGMA,7.0,17.0,train,land,perfectly,A boy in a red and white gym suit does continuous flips down a track and lands perfectly on the mat.,land,properly
33,41482,YwdSv8jFLkM_000061_000071,YwdSv8jFLkM,61.0,71.0,train,play,outside,A man is swinging a wooden bat whilse playing outside in the snow with a child who is kicking at snow on the ground.,play,outdoor
34,3193,OrtnlwoG39c_000014_000024,OrtnlwoG39c,14.0,24.0,train,glide,back,A parachuter is slowly gliding back to the earth while spinning in one direction.,move,backwards
35,81958,GD-RAEI7s1o_000124_000134,GD-RAEI7s1o,124.0,134.0,train,play,indoors,A person is seen playing with a sock puppet indoors.,play,indoor
36,42424,Ux61o1YRImk_000004_000014,Ux61o1YRImk,4.0,14.0,train,push,gently,A person is lying flat on her stomach as another woman gently pushes down on the back of her legs with her hands.,press,gently
37,16542,ARjlPoijH_s_000000_000010,ARjlPoijH_s,0.0,10.0,train,press,down,A man tells a woman to breathe in and out as he presses down on her spine.,press,downwards
38,39347,Y7X4-VEWue0_000028_000038,Y7X4-VEWue0,28.0,38.0,train,smile,outdoors,a boy with a red jersey runs and smiles outdoors,smile,outdoor
39,4099,TCRDSwJWKFQ_000003_000013,TCRDSwJWKFQ,3.0,13.0,train,bend,backward,A bunch of people are standing around and then someone tries to bend backward but does not quite make it.,bend,backwards
40,52238,bVZ7gySWq7o_000010_000020,bVZ7gySWq7o,10.0,20.0,train,play,outside,An older man is playing music on a piano outside with two women,play,outdoor
41,33939,fcfLYgMDwn4_000024_000034,fcfLYgMDwn4,24.0,34.0,train,tilt,back,A man is blowing up a balloon with his head tilted back.,tilt,backwards
42,37750,LKhtbW5q-_c_000182_000192,LKhtbW5q-_c,182.0,192.0,train,play,slowly,A guy is laughing and the video is played slowly so its sounds awkward.,play,slowly
43,78950,Mf2ow6CnBXc_000016_000026,Mf2ow6CnBXc,16.0,26.0,train,bring,up,A still camera and then someone brings their hand up and makes movement with it.,carry,upwards
44,53813,BiPEqlFe9uA_000024_000034,BiPEqlFe9uA,24.0,34.0,train,play,vigorously,A female is vigorously playing tennis on a court at night.,play,quickly
45,63978,-Z_zv-4V1-A_000094_000104,-Z_zv-4V1-A,94.0,104.0,train,sharpen,slowly,A chef slowly and carefully sharpens a kitchen knife on a strop.,sharpen,slowly
46,55196,KgMaIc5r1Lw_000006_000016,KgMaIc5r1Lw,6.0,16.0,train,pour,quickly,"A special glass stands on the counter, and then someone opens a can of beer and quickly pours it in.",pour,quickly
47,35957,CgbXcHEt_iE_000000_000010,CgbXcHEt_iE,0.0,10.0,train,swing,suddenly,A person is swinging on a swing and he suddenly swings into a pool,swing,instantly
48,47725,Bd5YLX83plE_000011_000021,Bd5YLX83plE,11.0,21.0,train,hold,slowly,A male and female ballerina slowly hold out their arms before they spin then stop.,hold,slowly
49,8977,5me25_luH2Q_000051_000061,5me25_luH2Q,51.0,61.0,train,singe,outside,A woman is holding and playing the guitar while singing outside.,sing,outdoor
50,17289,2oSnIHMAZWE_000000_000010,2oSnIHMAZWE,0.0,10.0,train,move,slowly,"A young boy sits and looks at the camera, then crosses his eyes, then slowly moves one eye back.",move,slowly
51,35478,6OKzj8g3XBs_000068_000078,6OKzj8g3XBs,68.0,78.0,train,stand,outside,A man stands outside and juggles balls in the air.,stand,outdoor
52,77527,eFiZpunL5a8_000000_000010,eFiZpunL5a8,0.0,10.0,train,walk,slowly,A girl in a gymnasium walks slowly across a balance beam.,walk,slowly
53,70297,y40cKnWqXcU_000001_000011,y40cKnWqXcU,1.0,11.0,train,roll,forward,A young baby rolls forward on the carpet inside of a home.,roll,forwards
54,40041,Ukh9YYFS-wU_000005_000015,Ukh9YYFS-wU,5.0,15.0,train,lunge,forward,A man lunges forward at an angle as he carries weights in both hands.,lunge,forwards
55,67883,do9kbd3RMVk_000027_000037,do9kbd3RMVk,27.0,37.0,train,walk,outside,A person is jumping into the air and then another walks a tightrope outside.,walk,outdoor
56,46146,WJhoWrpQyc4_000012_000022,WJhoWrpQyc4,12.0,22.0,train,weave,in,Several boys are playing football together with an intricate series of passes and movements where they weave in and out.,weave,in
57,8636,dYNA9i0NAF4_000028_000038,dYNA9i0NAF4,28.0,38.0,train,hang,down,A woman hanging upside down by her feet from a rope.,mount,downwards
58,65316,VrvMJM-hj24_000002_000012,VrvMJM-hj24,2.0,12.0,train,put,outside,A person winds up and throws a shot put outside.,put,outdoor
59,8330,JY5HD27FYPA_000048_000058,JY5HD27FYPA,48.0,58.0,train,pile,outside,Two construction vehicles are piling through piles of dirt outside.,stack,outdoor
60,37930,iWQmKX6fRvM_000000_000010,iWQmKX6fRvM,0.0,10.0,train,lay,properly,a group of men are outside showing how to properly lay bricks.,put,properly
61,62270,sPYjTvcJp6M_000218_000228,sPYjTvcJp6M,218.0,228.0,train,cook,evenly,An individual with a female voice scraping the sides of a pan to evenly cook food.,cook,evenly
62,11088,xbwxysJ8Cjs_000015_000025,xbwxysJ8Cjs,15.0,25.0,train,throw,back,A young girl in a red shirt throws a yellow frisbee and then it is thrown back to her.,throw,backwards
63,70484,9iY-qqEFowo_000027_000037,9iY-qqEFowo,27.0,37.0,train,spin,quickly,"In the dark, a woman fire dancer is quickly spinning fire balls with her arms.",turn,quickly
64,52073,11A1VKi96NY_000001_000011,11A1VKi96NY,1.0,11.0,train,throw,quickly,A group of girls are quickly throwing a ball to one another while moving around.,throw,quickly
65,80359,4785mshVbJ0_000028_000038,4785mshVbJ0,28.0,38.0,train,run,up,Two guys trying to unload a large box off a truck and it starts to fall and a third man runs up to try to help.,run,upwards
66,70448,DFFVbf77Xwk_000111_000121,DFFVbf77Xwk,111.0,121.0,train,swim,out,"A snorkeler swims out from a cave, pauses, lifts their face mask and waves their fingers.",swim,out
67,71979,zdtA3Hnlkb8_000019_000029,zdtA3Hnlkb8,19.0,29.0,train,hold,out,A person holds their arms straight out in front of them and uses one hand to pull the other wrist.,hold,out
68,45114,p9NPn6oSUJc_000005_000015,p9NPn6oSUJc,5.0,15.0,train,turn,quickly,a man puts a cork into a bottle and turns it very quickly,turn,quickly
69,82166,rJkC2kg8JZM_000035_000045,rJkC2kg8JZM,35.0,45.0,train,roll,outside,a girl rolls around outside with a helmet on her head,roll,outdoor
70,60641,YD6QVsxpIUk_000042_000052,YD6QVsxpIUk,42.0,52.0,train,move,slowly,Outside a mime is moving slowly and doing dance moves.,move,slowly
71,11730,jXsvmEx-h4U_000193_000203,jXsvmEx-h4U,193.0,203.0,train,put,on,A man is taking some wires coming from a gear shifter and putting them back on.,put,on
72,73852,4AsWlBRzJV4_000383_000393,4AsWlBRzJV4,383.0,393.0,train,use,skillfully,A man skillfully using knife demonstration to thrill his audience,use,properly
73,47901,XUBFQpNAluc_000110_000120,XUBFQpNAluc,110.0,120.0,train,pass,slowly,A man is slowly passing a piece of wood through one half of a vice grip for no apparent reason but as if to level it off.,pass,slowly
74,1217,it-IIR-qUIg_000150_000160,it-IIR-qUIg,150.0,160.0,train,play,inside,A group of people play an archery game inside against each other.,play,indoor
75,83737,8TwvqsNgQwY_000060_000070,8TwvqsNgQwY,60.0,70.0,train,walk,forward,"Religious leader walks forward in gold-threaded robe, bends at ceremonial container and dips ornate scepter.",walk,forwards
76,74786,YJblzqtMynQ_000000_000010,YJblzqtMynQ,0.0,10.0,train,play,poorly,A man sits and plays poorly on a guitar while a high pitched humming noise is heard in the background,play,improperly
77,23669,gDKCNIBy9Vg_000124_000134,gDKCNIBy9Vg,124.0,134.0,train,eat,fast,A man is shown at a radio station eating hotdogs as fast as he can.,eat,quickly
78,71862,NLz8TGSIilQ_000015_000025,NLz8TGSIilQ,15.0,25.0,train,raise,up,A person is raising their hands up and over their head stretching.,raise,upwards
79,67537,SPjp4Kf0Ue0_000042_000052,SPjp4Kf0Ue0,42.0,52.0,train,skip,outside,A young man skips a rock outside on the lake that is nearby.,jump,outdoor
80,75871,Pze32jdRsVc_000013_000023,Pze32jdRsVc,13.0,23.0,train,throw,outdoors,Two men take turns throwing an ax at a tree outdoors.,throw,outdoor
81,27125,xFfuQPo-K6U_000000_000010,xFfuQPo-K6U,0.0,10.0,train,laugh,loud,A child walks onto a field and then turns around laughing out loud.,laugh,loudly
82,49900,vsytAqlmRUA_000002_000012,vsytAqlmRUA,2.0,12.0,train,blow,continuously,A man blows continuously into a large and long wooden instrument.,breathe,continuously
83,27815,HA0DKvdWLws_000296_000306,HA0DKvdWLws,296.0,306.0,train,fold,neatly,A man is folding a piece of crumpled up paper neatly.,fold,neatly
84,84853,jQ6nvYwzVaU_000039_000049,jQ6nvYwzVaU,39.0,49.0,train,peel,back,People watching as one individual peels of a strip from another person back while laughing.,peel,backwards
85,82955,NWKMZK9Pjpo_000133_000143,NWKMZK9Pjpo,133.0,143.0,train,move,slowly,"A group of people are lined up and moving slowly forward, while music is playing in the background.",move,slowly
86,80093,rAWdcGVhYcs_000012_000022,rAWdcGVhYcs,12.0,22.0,train,lace,fully,Someone is demonstrating a certain style of putting laces on a shoe while the other shoe rests on one side fully laced.,weave,completely
87,76657,h91tq3vUNj0_000010_000020,h91tq3vUNj0,10.0,20.0,train,play,outside,many different kids play outside with the snow on the ground,play,outdoor
88,58018,IZGDJppe8F0_000197_000207,IZGDJppe8F0,197.0,207.0,train,put,outside,A lady with black top is showing how to put the wrap skirt on outside on the grass,put,outdoor
89,82176,ddd4tcy6Plo_000032_000042,ddd4tcy6Plo,32.0,42.0,train,ride,slowly,A group of people slowly ride segways in a parking lot on a sunny day,ride,slowly
90,795,5lhWPWS_Jls_000000_000010,5lhWPWS_Jls,0.0,10.0,train,look,down,"Woman claps with hands crossed then with hands upright, as she smiles and then looks down.",look,downwards
91,15887,bjizjWUxyto_000004_000014,bjizjWUxyto,4.0,14.0,train,cook,properly,A person showing how to properly cook sausages on an outdoor grill.,cook,properly
92,28477,fqeHoIQZ1k0_000002_000012,fqeHoIQZ1k0,2.0,12.0,train,look,down,a person getting a back tattoo done while looking down as it is happening,look,downwards
93,29437,b5l7QT7dtmA_000015_000025,b5l7QT7dtmA,15.0,25.0,train,clap,inside,A woman is sanding and others are clapping inside of a church.,clap,indoor
94,60378,mrbVY6jQp1k_000000_000010,mrbVY6jQp1k,0.0,10.0,train,hold,outside,A young man holding a large log over an open fire at night outside.,hold,outdoor
95,22477,_i7h9py1DEg_000033_000043,_i7h9py1DEg,33.0,43.0,train,clap,constantly,A man is sitting at a desk and constantly clapping his hands,clap,continuously
96,5434,-ocHYDhuiW0_000002_000012,-ocHYDhuiW0,2.0,12.0,train,push,outside,"Outside, a man pushes a child in a sled down a pre-made track in the snow.",press,outdoor
97,75776,nlOMflaxUCw_000005_000015,nlOMflaxUCw,5.0,15.0,train,load,properly,A women tells and shows us how to properly load up a sewing machine.,fill,properly
98,15,yCKjqYxQn0E_000261_000271,yCKjqYxQn0E,261.0,271.0,train,smile,up,"A man abseils down a cliff, smiling back up at the camera.",smile,upwards
99,24078,JzaF1iIWxHo_000003_000013,JzaF1iIWxHo,3.0,13.0,train,hide,outside,People are hiding Easter eggs outside while their kids wait to find them.,cover,outdoor
100,72124,3sc7PXuzuI4_000001_000011,3sc7PXuzuI4,1.0,11.0,train,stand,outside,A person is standing outside holding a railing while stretching their leg by swinging it back and forth from side to side.,stand,outdoor
101,55944,HXi3WMqEaMU_000006_000016,HXi3WMqEaMU,6.0,16.0,train,move,slowly,A man pumping gas shows how slowly gas is moving by observing the slow movement of the meter.,move,slowly
102,29581,FaM9bZRznFM_000016_000026,FaM9bZRznFM,16.0,26.0,train,whine,loudly,A dog whines loudly as a lady grooms him and another woman talks to it.,talk,loudly
103,32791,AZGeepWoMVc_000000_000010,AZGeepWoMVc,0.0,10.0,train,run,up,A woman is alone on stage with instruments in the background when another woman runs up to hug her and they laugh.,run,upwards
104,31755,9dUkIbsOEAM_000007_000017,9dUkIbsOEAM,7.0,17.0,train,skate,outdoors,A man is ice skating outdoors and turns before coming to a stop suddenly by scraping his skates across the ice.,skate,outdoor
105,42612,wFEkOYlLOaE_000085_000095,wFEkOYlLOaE,85.0,95.0,train,touch,back,A man is touching a man's bear back and describing parts of the back.,touch,backwards
106,36029,X4RbXGv2Uo4_000038_000048,X4RbXGv2Uo4,38.0,48.0,train,jump,in,Two boys are bent over the side of a pool as another boy throws a ball and then they fall into the pool as the other boy jumps in.,jump,in
107,7010,vCv58PpEGj8_000000_000010,vCv58PpEGj8,0.0,10.0,train,break,successfully,A man successfully breaks the wooden board in a karate demonstration.,separate,properly
108,25691,5JZdBsJ7P-s_000011_000021,5JZdBsJ7P-s,11.0,21.0,train,reach,out,A man is underwater with a snorkel while attempting to reach out and touch the fish.,extend,out
109,39,Zv09PB3YQAs_000010_000020,Zv09PB3YQAs,10.0,20.0,train,descend,slowly,A person is rock climbing and slowly descending on a safety harness back down the mountain.,lower,slowly
110,64118,xORxTHbNLuQ_000007_000017,xORxTHbNLuQ,7.0,17.0,train,sharpen,quickly,A man making a skit about how quickly a pencil is sharpened,sharpen,quickly
111,25435,1EAgH1MURnM_000000_000010,1EAgH1MURnM,0.0,10.0,train,lean,back,"A person is leaning back in a reclining chair, and another person comes over and tips him backwards.",tilt,backwards
112,83863,2vxXAmap6GU_000018_000028,2vxXAmap6GU,18.0,28.0,train,wash,thoroughly,A boy is washing his hands thoroughly with soap and water.,wash,completely
113,55433,xSsCC97n6-Y_000140_000150,xSsCC97n6-Y,140.0,150.0,train,look,forward,A young woman standing in front of a map is talking while looking forward and back to the map,look,forwards
114,9336,4FePRbPdgUE_000031_000041,4FePRbPdgUE,31.0,41.0,train,glide,gently,Several canoes are gently gliding over peaceful water while music plays.,move,gently
115,68916,Ereqjz_VRQw_000000_000010,Ereqjz_VRQw,0.0,10.0,train,sit,outside,A man sits outside in front of a building while smoking a pipe.,sit,outdoor
116,31824,gjUkPLqJ7JE_000007_000017,gjUkPLqJ7JE,7.0,17.0,train,stop,suddenly,"At an indoor roller skating rink, a male comes flying along in his roller skates then stops suddenly.",stop,instantly
117,68517,BE_ouMBX6Qk_000013_000023,BE_ouMBX6Qk,13.0,23.0,train,stand,outside,Two guys standing outside then one hits the other with a guitar,stand,outdoor
118,12710,EXzy004MYIE_000000_000010,EXzy004MYIE,0.0,10.0,train,clean,outside,Outside someone cleans a grill then cooks meat on it.,wash,outdoor
119,66574,5BoWE236vH4_000000_000010,5BoWE236vH4,0.0,10.0,train,pull,halfway,In a gym a man is doing out ups with his legs halfway pulled in,pull,partially
120,30290,Xes_5uf_9Ro_000104_000114,Xes_5uf_9Ro,104.0,114.0,train,wash,properly,A woman explains the process to properly wash clothes manually.,wash,properly
121,42319,BCgFPj0lLFg_000095_000105,BCgFPj0lLFg,95.0,105.0,train,push,hard,A man uses his thumb to push hard on the bottom of a person's foot he is massaging.,press,firmly
122,29028,1n7tJgJLvcU_000128_000138,1n7tJgJLvcU,128.0,138.0,train,drive,properly,Man in a gold uniform showing how to properly drive a golf ball down the range.,drive,properly
123,11492,db8Kwourxn0_000036_000046,db8Kwourxn0,36.0,46.0,train,look,forward,A crowd is going wild and got out their cell phones while looking forward to something,look,forwards
124,76475,dcouG63-zgs_000013_000023,dcouG63-zgs,13.0,23.0,train,stand,sideways,A young man standing sideways throwing knives at a wooden target on a tree.,stand,horizontally
125,55930,acvKJ4jkwo0_000002_000012,acvKJ4jkwo0,2.0,12.0,train,pump,slowly,Gas is slowly being pumped into a red car at a gas station.,pump,slowly
126,2944,IawxBPXula0_000175_000185,IawxBPXula0,175.0,185.0,train,apply,outside,A person is grilling some ribs on the grill and applying sauce outside.,spread,outdoor
127,72700,bA2rzUIQKTk_000020_000030,bA2rzUIQKTk,20.0,30.0,train,sweep,properly,A toddler is attempting to learn how to properly sweep a floor with a broom.,brush,properly
128,7978,G0CV0-Rrdcs_000072_000082,G0CV0-Rrdcs,72.0,82.0,train,kayak,up,"Someone kayaks up to a beach and then a  small child and man play in sand, while music plays.",paddle,upwards
129,3875,_usikou9Muc_000031_000041,_usikou9Muc,31.0,41.0,train,dance,outdoors,three people are dancing a live music event outdoors.,dance,outdoor
130,82701,sagEae1DrCs_000000_000010,sagEae1DrCs,0.0,10.0,train,move,cautiously,Two men cautiously move an ATV through thick brown mud,move,carefully
131,70486,nLzHQQVclQk_000008_000018,nLzHQQVclQk,8.0,18.0,train,juggle,outside,A man practices juggling live fire outside in his yard next to a tree.,juggle,outdoor
132,17463,YlByH0-qRLM_000017_000027,YlByH0-qRLM,17.0,27.0,train,sit,on,He is sitting on a rock pile in a river with waiters on,sit,on
133,83487,zVUyGUWc1xw_000033_000043,zVUyGUWc1xw,33.0,43.0,train,walk,outside,A man in a thick coat is shown walking outside down the road in the falling snow.,walk,outdoor
134,3486,_55umjahEOc_000000_000010,_55umjahEOc,0.0,10.0,train,move,fast,A man is holding two ropes and he is moving them up then down really fast and side to side.,move,quickly
135,38253,PBNsOfgBmNc_000065_000075,PBNsOfgBmNc,65.0,75.0,train,lift,gently,"A man gently lifts block molds out of set concrete, leaving the stones embedded in the ground.",raise,gently
136,14084,u26Og_qW-Uc_000082_000092,u26Og_qW-Uc,82.0,92.0,train,extend,forward,A person makes a repeated circular motion on the surface of a cream container and extends his shoe forward.,extend,forwards
137,27117,l7udNetFnAM_000003_000013,l7udNetFnAM,3.0,13.0,train,drift,upwards,A blue kite with a red tail slowly and gently drifts upwards in the breeze.,move,upwards
138,16580,2-vmqiRzJlg_000025_000035,2-vmqiRzJlg,25.0,35.0,train,breathe,in,A girl lies on her stomach on the floor and breathes in and out while another girls applies pressure to her back and spine.,breathe,in
139,78678,GQ-hPUp__3I_000001_000011,GQ-hPUp__3I,1.0,11.0,train,run,fast,An individual runs fast and jumps as far as possible during an event.,run,quickly
140,43364,ttnIqyWNsb0_000015_000025,ttnIqyWNsb0,15.0,25.0,train,swinge,violently,A man is in a room and swinging his arms violently looking like he's fighting.,swing,gently
141,68929,BUeAtLmFYBU_000072_000082,BUeAtLmFYBU,72.0,82.0,train,smoke,gently,A young man is gently smoking from a pipe outside.,smoke,gently
142,15246,NeKX8npjQMY_000043_000053,NeKX8npjQMY,43.0,53.0,train,hold,outdoors,A man is demostrating a magic performance by holding a crystal ball outdoors.,hold,outdoor
143,25340,EI6o1zKP7Dg_000000_000010,EI6o1zKP7Dg,0.0,10.0,train,fall,backwards,Some children are laughing as a child sits in a chair that falls backwards.,fall,backwards
144,13140,lIhsD7sy9B8_000000_000010,lIhsD7sy9B8,0.0,10.0,train,chop,outdoors,A man attempts to chop a log outdoors with his axe when the axe head breaks off and lodges into the log.,cut,outdoor
145,81681,53P0-ZQbD-s_000020_000030,53P0-ZQbD-s,20.0,30.0,train,cut,partially,A man cuts partially through a post with several saws then cuts all the way through with a different saw,cut,partially
146,74521,mQwasbmfWBE_000012_000022,mQwasbmfWBE,12.0,22.0,train,dance,inside,Two women are dancing together inside while laughing.,dance,indoor
147,37436,CQfl-rHZrm4_000045_000055,CQfl-rHZrm4,45.0,55.0,train,wiggle,up,A man bends down and back up wiggles his arms and legs in dance moves.,shake,upwards
148,7752,ZA7ZJIPDbjo_000262_000272,ZA7ZJIPDbjo,262.0,272.0,train,cut,outdoors,a person checking out a piece of wood and cutting with a table saw outdoors,cut,outdoor
149,74340,e9pYkM68wmA_000042_000052,e9pYkM68wmA,42.0,52.0,train,sit,indoors,A young girl sits indoors and talks on a cell phone.,sit,indoor
150,46492,5JM8eANC6y4_000000_000010,5JM8eANC6y4,0.0,10.0,train,peel,fast,Man grabbing a potato and then peeling it as fast as he can over a trashcan.,peel,quickly
151,76319,OafjzzoKir0_000003_000013,OafjzzoKir0,3.0,13.0,train,twirl,quickly,"A man twirls around quickly with a shot put, letting it go when he stops twirling.",turn,quickly
152,35635,uG60fDKI01M_000050_000060,uG60fDKI01M,50.0,60.0,train,kick,inside,A young boy is juggling a soccer ball by kicking it inside of a house.,kick,indoor
153,85666,vsVNo9sY4Ko_000007_000017,vsVNo9sY4Ko,7.0,17.0,train,whistle,indoors,A young child with wild hair whistling different notes indoors,sing,indoor
154,23830,uBb4-NZZQCs_000000_000010,uBb4-NZZQCs,0.0,10.0,train,eat,messily,A young girl messily eats a large bowl of spaghetti.,eat,messily
155,77197,garE9s-yKkY_000000_000010,garE9s-yKkY,0.0,10.0,train,sit,outside,A boy and girl begin to tie-die shirts while sitting outside.,sit,outdoor
156,37865,2-G_LRJvfOA_000008_000018,2-G_LRJvfOA,8.0,18.0,train,ride,outdoors,Contestants ride tractor-like machines outdoors through a dusty tire-lined path.,ride,outdoor
157,14393,tRUMFWuAZt8_000069_000079,tRUMFWuAZt8,69.0,79.0,train,paint,outdoors,A man paints the window sill outdoors of a nook.,spread,outdoor
158,66783,jMwdQQDH6-w_000004_000014,jMwdQQDH6-w,4.0,14.0,train,tumble,almost,A skier takes a jump and almost tumbles while being recorded by someone.,fall,partially
159,4548,QTuSXrQbLzA_000059_000069,QTuSXrQbLzA,59.0,69.0,train,bike,slowly,Music is playing as a guy slowly bikes through a snow covered forest.,pedal,slowly
160,18459,Kai_0gzSopg_000048_000058,Kai_0gzSopg,48.0,58.0,train,peel,carefully,The boy is carefully peeling an orange by just using one hand.,peel,carefully
161,9154,ADDoiUfvIxk_000104_000114,ADDoiUfvIxk,104.0,114.0,train,write,neatly,A person neatly writes words with a ball point pen,draw,neatly
162,83227,eIFpT0UDNG0_000026_000036,eIFpT0UDNG0,26.0,36.0,train,play,quietly,"A child, together with mom and dad is playing quietly in the living room.",play,quietly
163,74213,TVssL7IWeIA_000030_000040,TVssL7IWeIA,30.0,40.0,train,push,forward,A man kneels down and pushes his arms forward in a karate move.,press,forwards
164,81706,wwjPC2EHWoY_000004_000014,wwjPC2EHWoY,4.0,14.0,train,count,upwards,The man is holding a device over the baby's mouth and nose while counting upwards to ten.,count,upwards
165,64567,7SWyeYLHSEU_000190_000200,7SWyeYLHSEU,190.0,200.0,train,hold,up,A person holds a see through flashlight up to a device,hold,upwards
166,27075,B6GpCEfEwJU_000077_000087,B6GpCEfEwJU,77.0,87.0,train,stand,outside,A guy standing outside next to his little kid and she walks away,stand,outdoor
167,82454,NpuYu_g84CI_000000_000010,NpuYu_g84CI,0.0,10.0,train,vacuum,slowly,Someone vacuums their carpet slowly at home; their carpet a dizzying array of lines.,wash,slowly
