,Unnamed: 0.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
13,6440,v_DOONG5zq1Yg_0_2,DOONG5zq1Yg,0.0,2.68,train,bend,forward,A woman is seen kneeling down on a yoga mat while bending forward.,bend,forwards
14,6607,v_92kGXXfm6ok_0_7,92kGXXfm6ok,0.07,7.4,train,bend,forward,A man is seen bending forward grabbing a large set of weights and lifting it on his shoulders.,bend,forwards
15,7022,v_hHWXldYW8rU_3_8,hHWXldYW8rU,3.03,8.31,train,bend,forward, She then bends down forward and sticks her face under the water rubbing it along her face.,bend,forwards
16,9000,v_rlH9RkelqHk_0_8,rlH9RkelqHk,0.0,8.65,train,bend,forward,A person's feet are show followed by a woman putting shoes over her socks and bending forward.,bend,forwards
17,9509,v_t04jE7d0Obw_161_175,t04jE7d0Obw,161.16,175.17,train,bend,forward, The man bends the woman forward looking at her chest two times and almost puts his hand on her neck.,bend,forwards
18,14420,v_MmYNcmba_Ps_12_29,MmYNcmba_Ps,12.97,29.6,train,bend,forward, The girl bends forward and performs a dive into the pool while the camera pans back to a scoreboard.,bend,forwards
19,21889,v_35DlDj_hzvg_0_6,35DlDj_hzvg,0.27,6.28,train,bend,forward,A man is seen bending forward and holding onto a set of weights while gripping tightly.,bend,forwards
20,25870,v_vPh9o_BuJaU_2_11,vPh9o_BuJaU,2.66,11.39,train,bend,forward, The person then bends forward and begins putting shoes on.,bend,forwards
21,29167,v_b_iUgvzb1-0_0_27,b_iUgvzb1-0,0.0,27.56,train,bend,forward,A woman bends forward extending her left left arm on front and raising her leg up while having the right hand over her shoulder.,bend,forwards
22,30939,v_5ZmZr2bguy0_0_21,5ZmZr2bguy0,0.0,21.38,train,bend,forward,A woman is seen standing in a large circle and bending herself forward.,bend,forwards
23,25659,v_kO_4QDNExkY_11_39,kO_4QDNExkY,11.61,39.05,train,blow,forcefully, The hose begins forcefully blowing leaves away from the camera.,breathe,firmly
24,34559,v_QsfIM28uvHM_12_26,QsfIM28uvHM,12.45,26.08,train,blow,hard, The kite blows hard in the air as the wind picks up again.,breathe,firmly
25,40204,v_GBNj2k2OVGo_130_187,GBNj2k2OVGo,130.42,187.12,train,blow,hard, The man blow so hard on his saxophone.,breathe,firmly
26,41314,v_f-4PjtdFbP4_0_2,f-4PjtdFbP4,0.0,2.98,train,blow,outside,A little girl is blowing leaves in fall outside of a house.,breathe,outdoor
27,54723,v_ToLMOwlrgm0_19_59,ToLMOwlrgm0,19.69,59.08,val_1,comb,back, He gives the brush to the woman who bends down and back combs her hair.,brush,backwards
28,3387,v_aVL9ArQS_Ag_49_137,aVL9ArQS_Ag,49.99,137.99,train,brush,thoroughly," Then, the man put a clothe inside the boot and brush the shaft of the boot thoroughly.",brush,completely
29,330,v_JgHQCKz_DRc_3_87,JgHQCKz_DRc,3.12,87.4,train,comb,continuously, A hair stylist continuously combs and cuts the man's hair.,brush,continuously
30,16944,v_1XicledQXng_70_114,1XicledQXng,70.81,114.99,train,brush,continuously, She brushes her hair continuously and ends by walking out of frame.,brush,continuously
31,29942,v_LkwkGj27pP8_9_26,LkwkGj27pP8,9.35,26.24,train,brush,continuously, The woman brushes the fence continuously in front of her while the camera captures her from behind.,brush,continuously
32,35826,v_EoYvQ_pn8KE_17_32,EoYvQ_pn8KE,17.08,32.1,train,sweep,furiously, They sweep the floor again with one woman furiously sweeping towards the end as her partner stops for a second and looks up.,brush,firmly
33,40186,v_3I6LMFdA2lc_0_86,3I6LMFdA2lc,0.86,86.4,train,brush,gently,A baby is shown laying in bed while a comb gently brushes it's hair.,brush,gently
34,35824,v_EoYvQ_pn8KE_7_16,EoYvQ_pn8KE,7.51,16.62,train,sweep,fast, They sweep the floor again and one of the women stops for a second as her partner starts sweeping faster.,brush,quickly
35,22014,v_bXEG4X7pRds_53_58,bXEG4X7pRds,53.19,58.38,train,brush,upwards, She brushes the fur upwards.,brush,upwards
36,23828,v_W2Wjbhsuacw_5_11,W2Wjbhsuacw,5.67,11.24,train,burn,quick, It is catching nicely and the woods is burning quick.,burn,quickly
37,644,v_QooDDNWaQjU_5_60,QooDDNWaQjU,5.0,60.88,train,bring,back, The dog catches the Frisbee and brings it back to the trainer.,carry,backwards
38,2430,v_yPEf9ajKwI8_167_216,yPEf9ajKwI8,167.05,216.95,train,bring,back, Once the floor is done they bring back all the furniture.,carry,backwards
39,9819,v_ibDWgL2D2l4_8_23,ibDWgL2D2l4,8.24,23.25,train,bring,back, Older women the bring hr back and have her hand the stick to another child.,carry,backwards
40,17936,v_DU36SNYN-rw_27_64,DU36SNYN-rw,27.6,64.03,train,bring,back, The man starts playing with the dog by throwing the think and having him bring it back.,carry,backwards
41,18300,v_zyh16NahocQ_65_78,zyh16NahocQ,65.71,78.66,train,bring,back, She brings the blow dryer box back into view.,carry,backwards
42,21858,v_lMbDEY-CVwE_91_144,lMbDEY-CVwE,91.66,144.54,train,bring,back, The dog runs off screen and brings back the frisbees.,carry,backwards
43,23328,v_55bimE5eU9E_88_93,55bimE5eU9E,88.83,93.95,train,bring,back, She brings the bar back over her head and drops it down to the ground.,carry,backwards
44,27236,v_QE80ROTC_fI_34_103,QE80ROTC_fI,34.32,103.7,train,bring,back, The man throws the frisbee around with the dog while the animal brings it back.,carry,backwards
45,32172,v_FxGXQIH3-RQ_26_40,FxGXQIH3-RQ,26.37,40.75,train,bring,back," The man throws a frisbee and the dog runs, catches it and brings it back.",carry,backwards
46,32879,v_G9ynahMxUz8_45_98,G9ynahMxUz8,45.35,98.59,train,bring,back," The little girl chases down the ball, bringing it back.",carry,backwards
47,40721,v_Pso333FAp2w_15_53,Pso333FAp2w,15.69,53.62,train,bring,back," The dog excitedly runs after it and come running back with it, bringing it back to his human.",carry,backwards
48,12266,v_-0NfmccuL9Q_145_215,-0NfmccuL9Q,145.59,215.69,train,bring,down," He does everything he did before but the opposite, putting the nuts back on in place to tighten the tire on, he then brings the car back down.",carry,downwards
49,23327,v_55bimE5eU9E_71_88,55bimE5eU9E,71.75,88.83,train,bring,down, She lifts the bar over her head and brings it down to her thigh area to continue the small lifts.,carry,downwards
50,30888,v_jETKNHeojN8_47_51,jETKNHeojN8,47.75,51.63,train,bring,down, Next she straightens both legs and puts one leg in the front and brings it back down.,carry,downwards
51,10206,v_W40iaV960sw_0_4,W40iaV960sw,0.0,4.41,train,bring,forward,"The camel is sitting on the ground, but then the man puts on his glasses while he's sitting on the camel as it lifts up bringing the man forward a little bit.",carry,forwards
52,13381,v_iKH8FgONbVw_14_25,iKH8FgONbVw,14.48,25.63,train,bring,forward," Then, the man bring his body to a straight position, then again bring his body forward.",carry,forwards
53,65876,v_6r3qgd1y5KE_29_84,6r3qgd1y5KE,29.68,84.46,val_2,bring,in, the woman then brings in large rolls of wall paper.,carry,in
54,44728,v_RUAWJc2OIJY_29_67,RUAWJc2OIJY,29.52,67.72,val_1,bring,out," He shows a video of a man break dancing, he brings this man out on the stage.",carry,out
55,17301,v_v7o9uSu9AVI_138_143,v7o9uSu9AVI,138.9,143.97,train,bring,up, A different man brings his legs straight up into a V-shape on the bars.,carry,upwards
56,28916,v_vbWdGj1sfO8_4_7,vbWdGj1sfO8,4.1,7.14,train,bring,up, She brings her arms up and her legs up to the center of her body.,carry,upwards
57,35214,v_C8fyaj592GA_107_110,C8fyaj592GA,107.59,110.92,train,clap,continuously, The lady who had been instructing the group continuously claps her hands and begins to leave.,clap,continuously
58,52,v_IoiDAHNryTk_19_47,IoiDAHNryTk,19.99,47.04,train,climb,back, She climbs her way back on the bars and jumps down mid way through.,climb,backwards
59,4851,v__fwExctFJpg_44_55,_fwExctFJpg,44.41,55.17,train,climb,back, He throws his hands up in the air while the calf moves and then climbs back on top of the horse.,climb,backwards
60,9285,v_7XGimCWcafc_104_140,7XGimCWcafc,104.98,140.71,train,climb,back," While the tire is being replaced, the driver climbs back into the truck, and a specator takes a picture of the vehicle.",climb,backwards
61,22696,v_5t_hQVg9NsE_21_74,5t_hQVg9NsE,21.04,74.38,train,climb,back, The kids are then shown in several clips performing dives off a board and walk along the sides climbing back to the top.,climb,backwards
62,24676,v_Il0IelOoXa4_0_25,Il0IelOoXa4,0.54,25.23,train,climb,back,A woman is seen sitting in a canoe when a man pushes her along and climbs in back.,climb,backwards
63,30515,v_s3EHHOAkQYE_143_225,s3EHHOAkQYE,143.02,225.26,train,climb,back, The car continues to follow and help the man as well as stopping to change a wheel and climbing back in the car.,climb,backwards
64,36083,v_oJCB2Zglcq4_19_42,oJCB2Zglcq4,19.46,42.69,train,climb,back, The man ties up the calf after it's caught and climbs back on the horse while another unties the calf.,climb,backwards
65,43977,v_GMHzZXAQzIA_29_70,GMHzZXAQzIA,29.31,70.33,val_1,climb,back," Then, the little girl rest a little bit and then climb back the monkey bars.",climb,backwards
66,36949,v_H9ejAfleKUg_60_164,H9ejAfleKUg,60.92,164.65,train,climb,continuously, The man continuously climbs up the rock while looking around and finally makes it to the top while the camera pans around.,climb,continuously
67,15868,v_UciHec7xncc_11_18,UciHec7xncc,11.21,18.23,train,climb,down, She makes it to the other side smiling to the camera and then climbs down afterwards.,climb,downwards
68,39852,v_ucR3VztMyeE_1_26,ucR3VztMyeE,1.38,26.61,train,climb,forward, She starts climbing forward to the end.,climb,forwards
69,34345,v_JNSaWuU8ky4_104_135,JNSaWuU8ky4,104.19,135.93,train,climb,in, The people in the water climb back in and finally put themselves in a canoe.,climb,in
70,10254,v_1Xav7gMRCOQ_33_44,1Xav7gMRCOQ,33.06,44.37,train,climb,on, He spins as he climbs on and off.,climb,on
71,34753,v_1AxGiLSmGZo_38_60,1AxGiLSmGZo,38.5,60.16,train,climb,on," More people perform tricks and one fall off the side, immediately climbing back on.",climb,on
72,59472,v_Snj5CuEUbPI_30_91,Snj5CuEUbPI,30.28,91.74,val_1,climb,out, More shots of people riding down a river are shown as well as people climbing out and putting their sticks together.,climb,out
73,7253,v_DsUbSyRX-B4_0_4,DsUbSyRX-B4,0.0,4.87,train,climb,outside,Outside at the playground a boy has climbed to the top of the swing set while other children are swinging.,climb,outdoor
74,21141,v_rI-Iq496Sgk_0_10,rI-Iq496Sgk,0.0,10.67,train,climb,outside,A man has climbed a large ladder outside.,climb,outdoor
75,6924,v_AUwam1VhQm0_0_24,AUwam1VhQm0,0.0,24.09,train,climb,up,A large slide is shown with dozens of children climbing up and going down.,climb,upwards
76,7859,v_bULG65Ec5fo_46_83,bULG65Ec5fo,46.87,83.51,train,climb,up, He finds a good place to hang his rope on the mountain and starts to climb up again.,climb,upwards
77,10107,v_kr4RUFi1UGs_10_36,kr4RUFi1UGs,10.53,36.32,train,climb,up," One of the men climbs about halfway up, before letting go and releasing himself back toward the ground.",climb,upwards
78,11277,v_M8aDrPK7D94_45_48,M8aDrPK7D94,45.31,48.61,train,climb,up, It shows him climbing back up onto the ledge.,climb,upwards
79,16835,v_5bZ2FdbAKiQ_51_107,5bZ2FdbAKiQ,51.23,107.42,train,climb,up, She climbs back up on the beam and ends by flipping off the beam.,climb,upwards
80,22720,v_mJQS2T-IVWc_105_146,mJQS2T-IVWc,105.86,146.01,train,climb,up,"  He climbs up, taking this one with him.",climb,upwards
81,32863,v_gJKw6jGjiDE_16_99,gJKw6jGjiDE,16.35,99.69,train,climb,up," She climbs up to a bar and performs various flips, cartwheels, as well as doing the splits mid air.",climb,upwards
82,1341,v_5MjAgMF_FzA_61_77,5MjAgMF_FzA,61.67,77.5,train,cook,fully," When the egg is almost fully cooked, the man begins to shape the egg inside of the pan with the wooden sticks in the shape of an omelet.",cook,completely
83,69248,v_Vn4wrgBpgP8_33_53,Vn4wrgBpgP8,33.56,53.97,val_2,heat,slightly, Then uses an iron to go over the powered surface to heat it slightly.,cook,partially
84,7336,v_zdoGEZO5Ldc_39_108,zdoGEZO5Ldc,39.57,108.35,train,count,quickly, A counter counts quickly as he tries his best to solve the puzzle.,count,quickly
85,7790,v_gN_Kq57w72s_90_134,gN_Kq57w72s,90.31,134.27,train,cover,completely," She prepares the bags, making them look neat before sprinkling the candies onto the top of the cake, completely covering it.",cover,completely
86,12111,v_o1DCCTev0CQ_173_215,o1DCCTev0CQ,173.15,215.09,train,cover,completely, He uses broad sweeps to completely cover the wall.,cover,completely
87,13119,v_9WmsYbZl1pw_29_45,9WmsYbZl1pw,29.65,45.07,train,cover,fully, The man then places the meat into a large pot and pours liquids onto it until it's fully covered and begins to season it with various seasonings and at the same time the names of the seasonings appear on the screen as each seasonings fall.,cover,completely
88,19983,v_hHiPEAiYKv0_33_46,hHiPEAiYKv0,33.64,46.1,train,cover,fully, He is wearing winter clothing and his fully covered.,cover,completely
89,30510,v_PRLlYhneNMk_37_76,PRLlYhneNMk,37.84,76.24,train,wrap,quickly, They then quickly wrap a present and show off a better present underneath.,cover,quickly
90,1287,v_YZJghuPmff8_22_28,YZJghuPmff8,22.51,28.51,train,clip,back, The woman clips back sections of hair.,cut,backwards
91,64292,v_i0Z8I2WCLNk_85_165,i0Z8I2WCLNk,85.94,165.2,val_2,prune,back, When he is done with his explanation he proceeded to prune back several of the vines in a strategic manner.,cut,backwards
92,65404,v_ruNII4WvE3k_98_157,ruNII4WvE3k,98.13,157.33,val_2,cut,continuously, She continuously cuts the dogs fur while the man speaks to the camera.,cut,continuously
93,66986,v_wkSm7bUCgGQ_60_129,wkSm7bUCgGQ,60.46,129.65,val_2,shave,continuously, She shaves her legs continuously while moving up and down and another boy watching from behind.,cut,continuously
94,31547,v_TdFvHyfq97o_19_40,TdFvHyfq97o,19.85,40.3,train,cut,down,"However,in his hand he has a scythe and begins swinging it back and forth cutting the grass down further.",cut,downwards
95,78644,v_2-S2fehRKVc_2_4,2-S2fehRKVc,2.58,4.69,val_2,chop,forcefully, He bends as he brings the ax closer to forcefully chop the bark into half.,cut,firmly
96,28243,v_gtzg66XV6E0_88_156,gtzg66XV6E0,88.27,156.24,train,clip,gently, She then gently clips his toenails.,cut,gently
97,40590,v_iMXdwkAGfM4_45_194,iMXdwkAGfM4,45.86,194.34,train,shave,gently, The man gently shaves the other man's beard until it is gone.,cut,gently
98,41300,v_xBtydVn3MVI_16_61,xBtydVn3MVI,16.54,61.82,train,shave,gently, He begins gently shaving the sides of his face and moves down towards his beard.,cut,gently
99,22198,v_v8Dqgro-f-U_28_93,v8Dqgro-f-U,28.67,93.98,train,cut,in, We see the outside of the building and a man is interviewed with shots of the inside cut in.,cut,in
100,24066,v_n7dHbqoEiek_1_223,n7dHbqoEiek,1.12,223.48,train,trim,outdoors,"A man trims a wall of foliage outdoors, while wearing shorts and a pair of noise canceling headphones with a tree trimming motorized tool.",cut,outdoor
101,56277,v_Lyaozxv4_qU_16_18,Lyaozxv4_qU,16.36,18.46,val_1,cut,briefly, The camera cuts back to the first man briefly before returning to the leaf blower man.,cut,partially
102,67843,v_lCX7y_KAihU_17_32,lCX7y_KAihU,17.04,32.32,val_2,shave,partially," Kevin is in a bathroom and partially shaves his beard, leaving an unusual pattern.",cut,partially
103,64309,v_ZeBrPKBGb_k_0_19,ZeBrPKBGb_k,0.0,19.82,val_2,cut,periodically,A black background with text appears multiple times while cutting out periodically to show bike riders taking small jumps.,cut,periodically
104,47951,v_gh0GD6OvLHE_0_8,gh0GD6OvLHE,0.0,8.59,val_1,shave,quickly,A girl shaves her legs quickly in the shower.,cut,quickly
105,9426,v_YKzVHb16eUk_26_74,YKzVHb16eUk,26.48,74.58,train,cut,slowly," The adult stops cutting and another boy begins to cut the objects very slowly,the adult interrupts the child to demonstrate how to cut and the child walks away.",cut,slowly
106,33128,v_K_I5LyzD8m0_12_54,K_I5LyzD8m0,12.18,54.13,train,shave,slowly, The barber grabs a razor and slowly shaves the head of the man.,cut,slowly
107,72500,v_oVPFTkC4-Lc_20_70,oVPFTkC4-Lc,20.75,70.33,val_2,dance,backwards, The girl dances backwards cleaning the floor.,dance,backwards
108,54219,v_XeRiPVEZ6pY_26_90,XeRiPVEZ6pY,26.18,90.42,val_1,dance,lightly, He bounces and dances lightly as he plays for the audience.,dance,gently
109,763,v_hlwSgE7Epwo_15_87,hlwSgE7Epwo,15.82,87.29,train,dance,inside, A girl in all black with a baton practicing her moves and dances inside of the studio.,dance,indoor
110,20643,v_4-BW75h1D1A_0_210,4-BW75h1D1A,0.0,210.35,train,dance,outside,A woman in a white dress belly dances outside near columns and trees.,dance,outdoor
111,21676,v_fFu37ig0pkY_0_139,fFu37ig0pkY,0.0,139.69,train,dance,outside,A woman is dancing outside on the sidewalk.,dance,outdoor
112,23158,v_YamDoDK71Ds_153_211,YamDoDK71Ds,153.59,211.85,train,dance,outside, Then you see her a different purple belly dancing outfit dancing outside.,dance,outdoor
113,28269,v_MJZjSHG6tBY_175_218,MJZjSHG6tBY,175.96,218.55,train,dance,outdoors," Then, people are again singing, drinking and dancing outdoors.",dance,outdoor
114,10742,v_8GeLWWLIar4_75_81,8GeLWWLIar4,75.71,81.65,train,dance,fast, We see the man dance fast.,dance,quickly
115,11850,v_MFvdMVCzfB0_142_169,MFvdMVCzfB0,142.98,169.67,train,dance,fast, She continues brushing and dances faster and laughs.,dance,quickly
116,16557,v_oijpI0s_R04_5_46,oijpI0s_R04,5.11,46.83,train,dance,slowly, Two people in a room dance slowly to the back.,dance,slowly
117,22179,v_fkgojk18K0E_24_32,fkgojk18K0E,24.02,32.19,train,dance,slowly, She begins to belly dance slowly.,dance,slowly
118,66282,v_thhFfqcOfJQ_0_20,thhFfqcOfJQ,0.0,20.29,val_2,dance,up,A woman is dancing up on a stage.,dance,upwards
119,34826,v_KptXzRFIvTw_135_144,KptXzRFIvTw,135.08,144.48,train,decorate,fully, He stands next to the fully decorated tree as he completes his tutorial.,decorate,completely
120,17821,v_klqHoK_8ar8_48_83,klqHoK_8ar8,48.19,83.87,train,dunk,back, He stands up a bit and looks at the piece for a little before dunking his brush back in the paint and starting again.,dip,backwards
121,9705,v_zNMLz9GIQLk_33_138,zNMLz9GIQLk,33.18,138.26,train,dip,continuously, He continuously dips the object in cleaner and cleans all around the glass while using a rag close behind.,dip,continuously
122,1204,v_ULZpTYSwlTs_17_24,ULZpTYSwlTs,17.15,24.82,train,drop,down, One of the weightlifters successfully lifts the weight bar high up and then drops it down.,dip,downwards
123,1448,v_HVfr9FnEj-Q_56_65,HVfr9FnEj-Q,56.61,65.1,train,dip,down, The ladies dip down and toss their hair backwards.,dip,downwards
124,8537,v_j5cmc3cnLeU_91_98,j5cmc3cnLeU,91.64,98.41,train,dip,down, The  man dips his female partner down who does the splits at the end of the dance.,dip,downwards
125,11371,v_ErEr4Sxdprw_0_29,ErEr4Sxdprw,0.0,29.14,train,drop,down,A man is in the gym in tight he bends over picks up a weight over his head and drops it back down.,dip,downwards
126,13605,v_Fdjw9ld-hbA_2_6,Fdjw9ld-hbA,2.95,6.08,train,drop,down,"After,the referee drops down and pounds the mat counting down the end of the match.",dip,downwards
127,16321,v_ICzctKJ6nqc_148_167,ICzctKJ6nqc,148.64,167.48,train,drop,down, She shows how to spin the hoop and rotate the hoop around her body without dropping it down.,dip,downwards
128,13928,v_DOfpOkDHe_8_12_100,DOfpOkDHe_8,12.31,100.75,train,drop,firmly," The girl then firmly drops her hands to her side, brings her feet together and does a bow and continues to do a routine of various karate moves.",dip,firmly
129,13931,v_DOfpOkDHe_8_100_109,DOfpOkDHe_8,100.75,109.71,train,drop,firmly," The girl ends her routing a little further from the point she started and firmly drops her hands to her side and does a little bow, then opens her legs shoulder length apart and goes back into the same position as she was in when she started.",dip,firmly
130,15695,v_hXjxOvlNxQM_5_7,hXjxOvlNxQM,5.31,7.13,train,drop,hard," Lastly, the wrestler drops him hard onto the floor.",dip,firmly
131,53265,v_gl_0jjJBUkc_0_7,gl_0jjJBUkc,0.0,7.94,val_1,dip,inside,A man is seen kneeling over a bucket dipping clothes inside and washing.,dip,indoor
132,2364,v_YnB0VW34wlY_20_22,YnB0VW34wlY,20.21,22.17,train,drop,almost,  The boy almost drops the axe.,dip,partially
133,15286,v_j5Fq7Y8EJk8_178_189,j5Fq7Y8EJk8,178.09,189.97,train,submerge,briefly, The man falls and is briefly submerged.,dip,partially
134,47065,v_3bi2XM3scQA_5_28,3bi2XM3scQA,5.21,28.11,val_1,drop,quickly,"The man then picks it up, squats, jumps to open his legs then quickly drops the bar and pushes the weight towards the middle of the bar and rests for a little bit.",dip,quickly
135,62334,v_gIhVeU8xbrs_0_17,gIhVeU8xbrs,0.0,17.02,val_2,drop,quickly,"In an enclosed weight lifting gym a large man wearing a red shirt and black shorts picks up a barbell with very heavy weights on each end, holds it briefly above his head and then quickly drops it to the ground as it bounces a few times.",dip,quickly
136,5798,v_Pd9qzQ2MOE8_50_120,Pd9qzQ2MOE8,50.16,120.76,train,drill,down, The two line it up as well as drill the metal into place while continuing to drill down more while the man speaks to the camera and shows more shots of his crew working in the end.,drill,downwards
137,2020,v_m7XKITsRtVw_0_79,m7XKITsRtVw,0.0,79.74,train,drink,outside,A man and a woman are drinking coffee outside next to a camper.,drink,outdoor
138,20820,v_zogfsf4O3Vg_85_94,zogfsf4O3Vg,85.17,94.75,train,drink,quickly, The man then quickly drinks and puts the bottle down.,drink,quickly
139,30150,v_AR-VPPtV7ag_6_16,AR-VPPtV7ag,6.22,16.67,train,chug,quickly, He then chugs the drink very quickly and points to the one who threw the drink.,drink,quickly
140,11526,v_7A7XJLhRVVE_55_184,7A7XJLhRVVE,55.41,184.69,train,steer,back,The people on the boat continue walking around but the water knocks them over and they start to hold onto the wheels to steer the boat back in the right direction.,drive,backwards
141,43927,v_GOxmnVFdMfY_40_118,GOxmnVFdMfY,40.43,118.06,val_1,drive,back, People driving around back and fourth while continuously crashing into each other.,drive,backwards
142,19689,v_JksdZ0YMkoQ_90_126,JksdZ0YMkoQ,90.96,126.59,train,drive,on, Otherwise it would be dangerous to drive on if they are loose.,drive,on
143,26643,v_J6-rLsT975U_50_195,J6-rLsT975U,50.54,195.71,train,drive,out,  A timelapse photo is made and a path is cleared so a car can drive out.,drive,out
144,31644,v_SEZvtGus0HU_31_114,SEZvtGus0HU,31.94,114.36,train,drive,quickly, Men on water jets quickly go to the area where the surfers could be and they recover them from the water and quickly drive away from the wave as they pass other surfers and water jet drivers as they all continue to ride on the waves.,drive,quickly
145,35129,v_jQgAdClKvDE_22_91,jQgAdClKvDE,22.31,91.16,train,drive,quickly," He drives quickly on the snow, laughing as he records himself.",drive,quickly
146,30594,v_8lhODyltF2Q_94_102,8lhODyltF2Q,94.17,102.07,train,drive,up,  The person on the mower drives up to the roadway.,drive,upwards
147,38924,v_lvAXZEUE0m8_132_152,lvAXZEUE0m8,132.0,152.6,train,drive,up, A boat drives up and puts him in the boat.,drive,upwards
148,15663,v_rZ8tVgFyY84_100_150,rZ8tVgFyY84,100.29,150.81,train,dry,fully, Then he rubs the wrists and rinses the hands in wter and fully dries his hands.,dry,completely
149,20753,v_sjpWwjzCbrw_124_146,sjpWwjzCbrw,124.3,146.09,train,dry,thoroughly, The hands are dried with a paper towel in between the fingers thoroughly.,dry,completely
150,18283,v_aFlumCYsZgM_47_54,aFlumCYsZgM,47.99,54.85,train,lick,lightly, The girl lightly licks the ice cream cone.,eat,gently
151,15135,v_gC4B1Az2Mk0_65_96,gC4B1Az2Mk0,65.42,96.92,train,eat,slowly, He continues eating slowly as she walks past.,eat,slowly
152,30279,v_TEkIJQljABs_19_20,TEkIJQljABs,19.6,20.74,train,enter,briefly, A pair of adult hands briefly enter the camera frame in the foreground.,enter,partially
153,11679,v_krUhklOpyQU_9_18,krUhklOpyQU,9.63,18.52,train,exit,quickly, A little boy comes into the scene and quickly exits out of the view of the camera.,exit,quickly
154,17716,v_KA6YYIl2z4E_78_97,KA6YYIl2z4E,78.23,97.13,train,reach,back," The woman then reaches back into her left eye first, then into her right to remove the contact lenses and a shot of them sitting in the contact lens container appears.",extend,backwards
155,40398,v_zEdAxKm9SLA_112_121,zEdAxKm9SLA,112.14,121.33,train,reach,hard, He then extends the handles of the shears to show how far he can reach hard to reach places on top of the hedge.,extend,firmly
156,10451,v_u0WgmhffTyI_21_34,u0WgmhffTyI,21.31,34.76,train,reach,inside, The young male takes his hand and reaches inside to grab the soccer ball.,extend,indoor
157,41495,v_EwjDShmfFHM_87_89,EwjDShmfFHM,87.57,89.82,val_1,extend,out, They extend their palms out in front of the faucet.,extend,out
158,883,v_gXKGS1N3zuM_114_141,gXKGS1N3zuM,114.22,141.45,train,extend,up, Then she extends her hands and up on one side as she continues to move along sideways.,extend,upwards
159,3976,v_n18TxTWnbFI_18_23,n18TxTWnbFI,18.33,23.25,train,fall,backward, He falls backward into the water.,fall,backwards
160,6658,v_j73Ks4r5tbg_171_186,j73Ks4r5tbg,171.45,186.35,train,fall,back,"  The girl, finally, takes one long inhale and leans in to exhale into the camera before falling back.",fall,backwards
161,10239,v_Coctj-3Yzic_28_33,Coctj-3Yzic,28.98,33.56,train,fall,backwards," Suddenly, one of them falls backwards into the table and the table falls.",fall,backwards
162,18172,v_X_9NiZmR2tQ_40_43,X_9NiZmR2tQ,40.44,43.15,train,fall,back, One person falls back on their back.,fall,backwards
163,18478,v_e51NGAPMp1s_38_102,e51NGAPMp1s,38.66,102.2,train,sink,backwards, The man sinks underwater in a pool backwards.,fall,backwards
