,Unnamed: 0.1.1.1.1,clip_id,youtube_id,start_time,end_time,split,action,adverb,caption,clustered_action,clustered_adverb
22,50082,vUG_KzXd2M0_000017_000027,vUG_KzXd2M0,17.0,27.0,train,sit,indoors,A group of people sit at a table indoors playing dominoes while lively music plays.,sit,indoor
23,37114,zT6DfTJ2x6k_000187_000197,zT6DfTJ2x6k,187.0,197.0,train,move,forward,a person out in the ocean on a board using  the wind to help them move forward,move,forwards
24,50876,-LMCI_EBJvc_000409_000419,-LMCI_EBJvc,409.0,419.0,train,sit,inside,A man sitting down inside is playing an instrument to make music.,sit,indoor
25,36023,X4RbXGv2Uo4_000038_000048,X4RbXGv2Uo4,38.0,48.0,train,play,outside,a group of little boys playing outside in the pool and they jump in the pool,play,outdoor
26,77621,w4KmOebE8Sg_000007_000017,w4KmOebE8Sg,7.0,17.0,train,slide,down,A woman sliding down a snowy field while another person uses a sled to slide down,move,downwards
27,11769,x3xnmrEJFms_000032_000042,x3xnmrEJFms,32.0,42.0,train,drain,out,"A reporter speaks, then a man takes a cap off under a car and let's the oil drain out.",drain,out
28,32387,N5XaLeUNa2Q_000000_000010,N5XaLeUNa2Q,0.0,10.0,train,fall,slowly,A woman yelling loudly as she slowly falls in slow motion and people help her up,fall,slowly
29,31922,qAvyQ3PtFxo_000009_000019,qAvyQ3PtFxo,9.0,19.0,train,hold,carefully,A man is holding a snake carefully in his hands to milk its venom while a bystander watches.,hold,carefully
30,41652,x-kXkaKSGLo_000031_000041,x-kXkaKSGLo,31.0,41.0,train,talk,quickly,"A woman speaks while food is being prepared on a table, and a man talks quickly.",talk,quickly
31,3225,1BvEXt0km8I_000033_000043,1BvEXt0km8I,33.0,43.0,train,drift,slowly,"A skydiver free-falls rapidly through the air then slows abruptly as the parachute opens, and slowly drifts down.",move,slowly
32,1423,jhqI4AvIx80_000089_000099,jhqI4AvIx80,89.0,99.0,train,talk,loudly,A boy talks loudly at a table while others eat.,talk,loudly
33,56077,Db4dm5z99DA_000000_000010,Db4dm5z99DA,0.0,10.0,train,hit,aggressively,A man in a white tank top aggressively hits the black bag with his fists.,hit,firmly
34,83816,Eoc7qCqrxSs_000064_000074,Eoc7qCqrxSs,64.0,74.0,train,wash,thoroughly,A person demonstrates how to thoroughly wash hair and then condition it.,wash,completely
35,26395,eDQVaOcUpoU_000038_000048,eDQVaOcUpoU,38.0,48.0,train,assemble,properly,A man teaches how to properly assemble parts of a bike together,make,properly
36,20390,LUticvrJL_g_000025_000035,LUticvrJL_g,25.0,35.0,train,lower,slowly,A group of people stand in a boat at a jetty as it slowly lowers into the water then a man stands at a hydraulic lift.,lower,slowly
37,75723,Z5vfZtohakI_000020_000030,Z5vfZtohakI,20.0,30.0,train,thread,correctly,A woman shows another woman how to thread a sewing machine correctly.,weave,properly
38,67637,PGdEweSbvJ8_000005_000015,PGdEweSbvJ8,5.0,15.0,train,tumble,out,A person sits on a bench inside a plane between two people then crawls to the door of the plane and tumbles out in a tucked position then extends his arms and legs.,fall,out
39,58609,XREc823C5zs_000000_000010,XREc823C5zs,0.0,10.0,train,sit,outside,A girl sits outside and reads the newspaper.,sit,outdoor
40,15364,lP2UhdI_P3Q_000105_000115,lP2UhdI_P3Q,105.0,115.0,train,extend,vertically,A young man wearing a cap stands on one leg and extends his other leg vertically to the ceiling.,extend,vertically
41,78792,9Tc9kY-lLYk_000002_000012,9Tc9kY-lLYk,2.0,12.0,train,hop,continuously,A man jumps over three hurdles then hops continuously till he jumps and lands on a mat.,jump,continuously
42,49082,5aAss6QE-EM_000145_000155,5aAss6QE-EM,145.0,155.0,train,play,indoors,A woman is shown playing the cello to play music indoors.,play,indoor
43,39379,keolXLlRb4o_000003_000013,keolXLlRb4o,3.0,13.0,train,run,forward,A boy run forward on the track and took a long jump into the dirt,run,forwards
44,11385,dCvMZXVMGPk_000002_000012,dCvMZXVMGPk,2.0,12.0,train,play,outside,A person is showing how they are playing a softball game outside.,play,outdoor
45,14487,B0qJyLpntgQ_000006_000016,B0qJyLpntgQ,6.0,16.0,train,begin,back,A young man working his way up a rope when he reaches the top he touches the beam and begins back down.,start,backwards
46,65365,otA2yH9eR5E_000046_000056,otA2yH9eR5E,46.0,56.0,train,throw,forward,"A man stands on a platform, spins around and then throws a heavy object forward.",throw,forwards
47,51239,iBO-OnSCg0k_000354_000364,iBO-OnSCg0k,354.0,364.0,train,play,slowly,A man plays the keyboard slowly while he is seated.,play,slowly
48,56756,uJ-HtlBQoGk_000005_000015,uJ-HtlBQoGk,5.0,15.0,train,sit,inside,While walking down a dirt road a man pushes a wheelbarrow with another man sitting inside.,sit,indoor
49,29375,dogykc1E_PU_000022_000032,dogykc1E_PU,22.0,32.0,train,play,loudly,Music plays very loudly as people sitting in benches or pews clap and watch as people standing in front clap and move clumsily to the music,play,loudly
50,59622,QFOSaWORFZE_000088_000098,QFOSaWORFZE,88.0,98.0,train,stop,briefly,"A man stops briefly at a riverbed on his horse, and then continues on into the forest.",stop,partially
51,38102,-gva8AnxrLk_000087_000097,-gva8AnxrLk,87.0,97.0,train,flow,down,A man uses a broom like object to spread cement that is flowing down.,pour,downwards
52,11441,JtwwCHo2KQg_000016_000026,JtwwCHo2KQg,16.0,26.0,train,step,forward,"A man steps forward and his friends put something on top of his head, then smear shaving cream.",step,forwards
53,43015,ygmR-O2pRUU_000000_000010,ygmR-O2pRUU,0.0,10.0,train,moonwalke,backwards,A person is moonwalking backwards with a shopping cart,walk,backwards
54,3395,s5tAQJtKCus_000000_000010,s5tAQJtKCus,0.0,10.0,train,swing,quickly,Three girls swing ropes back and forth quickly in a gym.,swing,quickly
55,35985,-2csq_1UhMQ_000002_000012,-2csq_1UhMQ,2.0,12.0,train,jump,backwards,A woman plugs her nose and jumps backwards into an outdoor pool.,jump,backwards
56,28148,-LqtFkJ56o8_000272_000282,-LqtFkJ56o8,272.0,282.0,train,sit,inside,A man sits inside of a dark space with a lantern then shoots a video of a large tree.,sit,indoor
57,63952,61peii3gxM4_000028_000038,61peii3gxM4,28.0,38.0,train,sharpen,slowly,A man is slowly sharpening a pocket knife on a whetting stone.,sharpen,slowly
58,3943,rY_81VW3PvI_000057_000067,rY_81VW3PvI,57.0,67.0,train,press,successfully,A man in a gym successfully bench presses a very heavy set of weights,press,properly
59,25579,U2Kj1UEctFc_000017_000027,U2Kj1UEctFc,17.0,27.0,train,feed,inside,A person is scuba diving an feeding fish inside of an aquarium.,feed,indoor
60,51282,UioIt7amZ7c_000052_000062,UioIt7amZ7c,52.0,62.0,train,play,back,A young child plays back music while eating a lollipop.,play,backwards
61,14972,HuJ3Pqqv47k_000002_000012,HuJ3Pqqv47k,2.0,12.0,train,climb,slowly,A young man climbs slowly up a fallen tree in a forest.,climb,slowly
62,23846,HM9BP-QR8xk_000061_000071,HM9BP-QR8xk,61.0,71.0,train,breathe,heavily,A boy is eating hotdogs and spaghetti while breathing heavily.,breathe,firmly
63,40664,p9eFwC-otis_000013_000023,p9eFwC-otis,13.0,23.0,train,blow,hard,A young toddler plays with bubbles by blowing them really hard.,breathe,firmly
64,52688,0CG363ch-nE_000003_000013,0CG363ch-nE,3.0,13.0,train,press,down,A person puts a quarter in a pinball machine and presses down on the ball launch lever.,press,downwards
65,8918,CU6MFCvEct0_000016_000026,CU6MFCvEct0,16.0,26.0,train,play,outside,A young man is playing his guitar outside; with sheet music as a guide.,play,outdoor
66,75510,iOCNJDV2Tsk_000034_000044,iOCNJDV2Tsk,34.0,44.0,train,stop,suddenly,"A man is driving, using his cell phone and while the car stops suddenly it is shown that distracted driving is no joke.",stop,instantly
67,31861,nL7NBYU-G6U_000082_000092,nL7NBYU-G6U,82.0,92.0,train,sit,gently,A man handles a snake that is sitting gently around his neck and shoulders.,sit,gently
68,56499,7sV4ixQt79A_000002_000012,7sV4ixQt79A,2.0,12.0,train,push,slowly,A teenager pushes his car from the front end slowly down the street.,press,slowly
69,14754,zp2rMg-FF9E_000004_000014,zp2rMg-FF9E,4.0,14.0,train,climb,slowly,A dark colored cat is slowly climbing a padded staircase and looks around as it climbs up it.,climb,slowly
70,6981,J2GLnTui480_000022_000032,J2GLnTui480,22.0,32.0,train,walk,in,"A male in a karate gi breaks two bricks on sawhorses, after, a dog walks in.",walk,in
71,25094,it_P2rkdwU4_000008_000018,it_P2rkdwU4,8.0,18.0,train,fall,back,A group of people are sitting outside and something is thrown at them and one of the people falls back,fall,backwards
72,57697,lBTvvoCP4PU_000413_000423,lBTvvoCP4PU,413.0,423.0,train,apply,carefully,A girl is carefully applying mascara to her lower lash.,spread,carefully
73,78845,CkMMUHV8n64_000003_000013,CkMMUHV8n64,3.0,13.0,train,run,fast,a person running down a track fast and then jumping into sand,run,quickly
74,3150,ltdI5DN2s8A_000027_000037,ltdI5DN2s8A,27.0,37.0,train,open,immediately,A man jumps off of a very tall bridge and then immediately opens a parachute.,open,instantly
75,40687,qGZo0QWw8Ag_000015_000025,qGZo0QWw8Ag,15.0,25.0,train,play,outdoors,Two small children play outdoors in front of their house; one with bubbles and the other rides a bicycle.,play,outdoor
76,79448,1L2hST8b8S8_000001_000011,1L2hST8b8S8,1.0,11.0,train,stitch,back,A person is trying to stitch up a basketball handle back by using needle and thread.,weave,backwards
77,64642,bpmzDshMqwE_000027_000037,bpmzDshMqwE,27.0,37.0,train,polish,thoroughly,In a room a man is thoroughly polishing a shoe.,spread,completely
78,80961,cwZJ-tZRdXY_000005_000015,cwZJ-tZRdXY,5.0,15.0,train,use,continously,"A man, in what appears to be a gym, is continously using a sledgehammer to pound a piece of equipment.",use,continuously
79,29379,p-90eoW83ek_000504_000514,p-90eoW83ek,504.0,514.0,train,dance,nicely,Some people are dancing inside the chapel  especially a black man dancing very nicely,dance,properly
80,85220,vVYca0G6_S8_000219_000229,vVYca0G6_S8,219.0,229.0,train,stand,outdoors,A woman measures a large stick while standing outdoors; hammering can be heard in the background.,stand,outdoor
81,84821,6O_mEEIp9eY_000034_000044,6O_mEEIp9eY,34.0,44.0,train,press,down,A man is having his back waxed by another man who applies the strip to the wax and presses it down.,press,downwards
82,35826,v-DVW_ntQuw_000002_000012,v-DVW_ntQuw,2.0,12.0,train,ride,outside,A male riding a bike outside goes over a small dirt hill and his body lands on the ground.,ride,outdoor
83,60779,A1DVWJL42Og_000075_000085,A1DVWJL42Og,75.0,85.0,train,climb,inside,A woman is climbing a rock wall inside of an indoor gym.,climb,indoor
84,74659,-OPuI0ngwqI_000062_000072,-OPuI0ngwqI,62.0,72.0,train,dance,back,two girls on the floor tapping dancing back and forward.,dance,backwards
85,61417,q_HWGb6M2rg_000045_000055,q_HWGb6M2rg,45.0,55.0,train,reach,down,A man is running pretty fast on a treadmill and then reaches down to push something.,extend,downwards
86,71827,nwrTpj6Mko4_000000_000010,nwrTpj6Mko4,0.0,10.0,train,stand,inside,A woman crushing grapes by standing on them inside of a container.,stand,indoor
87,84292,rF8jfu5F5v4_000110_000120,rF8jfu5F5v4,110.0,120.0,train,move,forward,"A guy in water and behind a boat, trying to get up on water ski's as the boat moves forward.",move,forwards
88,16857,Gja1srSqhzI_000000_000010,Gja1srSqhzI,0.0,10.0,train,move,quickly,"A man exhaling smoke from his mouth, then he cracks his neck by quickly moving it left and right.",move,quickly
89,4859,9H0Sbr2-NzA_000065_000075,9H0Sbr2-NzA,65.0,75.0,train,chew,slowly,A young man chews a piece of gum slowly and pops it in his mouth.,eat,slowly
90,43850,xwxFIv2TZD0_000046_000056,xwxFIv2TZD0,46.0,56.0,train,sit,in,Man sits in and operates large lawn mower with attachments in a straight line over large property.,sit,in
91,19637,0Z6xjpPKXSo_000007_000017,0Z6xjpPKXSo,7.0,17.0,train,place,inside,"A toddler reaches into a tree, and places a bulb inside.",put,indoor
92,71668,pG0tOU-_D4c_000004_000014,pG0tOU-_D4c,4.0,14.0,train,stick,slowly,A baby is sitting in a chair and sticking his tongue out slowly.,stick,slowly
93,74765,i-Mh1BRW-ls_000102_000112,i-Mh1BRW-ls,102.0,112.0,train,strum,vigorously,A person vigorously strums an electric guitar while trying out different chords.,strum,quickly
94,7184,kuV1-XGgPXU_000000_000010,kuV1-XGgPXU,0.0,10.0,train,blow,outside,A kid blows animated fire outside of his mouth for the duration of the video.,breathe,outdoor
95,2787,cUm3tEfYd44_000375_000385,cUm3tEfYd44,375.0,385.0,train,wrap,carefully,A person starts carefully wrapping up the knees of someone else.,cover,carefully
96,27440,-QRY9rDrJf0_000001_000011,-QRY9rDrJf0,1.0,11.0,train,fold,neatly,A woman in a restaurant neatly folds a napkin and puts it to the side.,fold,neatly
97,15781,JiwOz9miuyY_000070_000080,JiwOz9miuyY,70.0,80.0,train,pour,lightly,"Olive oil is lightly poured onto sausages, the sausages are then placed into an oven while a man explains the process.",pour,gently
98,48801,a8ksm0AKRJY_000196_000206,a8ksm0AKRJY,196.0,206.0,train,play,outdoors,A person with long hair and sunglasses plays a guitar outdoors.,play,outdoor
99,72160,ZCohrbgnXjs_000340_000350,ZCohrbgnXjs,340.0,350.0,train,bend,forward,Man exercising bends forward with straight arms to touch toes of extended leg.,bend,forwards
100,20169,6o1-Me5NVso_000069_000079,6o1-Me5NVso,69.0,79.0,train,play,inside,A boy is playing with a Frisbee inside of someone's home.,play,indoor
101,28524,-CIywiz8I1s_000018_000028,-CIywiz8I1s,18.0,28.0,train,step,up,"The winner of an award steps up on the stage to receive it, then makes an abrupt turn to the back of the stage.",step,upwards
102,46439,57buK1yvKPk_000067_000077,57buK1yvKPk,67.0,77.0,train,speak,loudly,A young girl uses a peeling tool and speaks loudly while holding the object.,talk,loudly
103,6008,7QtP_Q8Mkes_000006_000016,7QtP_Q8Mkes,6.0,16.0,train,play,inside,"In bouncy gym, several children jump and play inside together.",play,indoor
104,17476,lYE9MxnOcY4_000004_000014,lYE9MxnOcY4,4.0,14.0,train,move,fast,The person drives a jeep across a fast moving rocky stream while another jeep waits on shore.,move,quickly
105,4543,LMPT2CvlnBk_000004_000014,LMPT2CvlnBk,4.0,14.0,train,ride,slowly,A man slowly riding a bike through a snowy field has to duck to get under the branches of a bare tree.,ride,slowly
106,35037,SP6WYD_nXqA_000251_000261,SP6WYD_nXqA,251.0,261.0,train,steer,slowly,A woman slowly steers a jet ski while the male passenger sits behind her.,drive,slowly
107,14508,wWPHodWC2DE_000008_000018,wWPHodWC2DE,8.0,18.0,train,hang,down,A man crawling up to the top of a hanging down rope and then slowly climbs back down,mount,downwards
108,50868,XQCl1Ghz5IM_000001_000011,XQCl1Ghz5IM,1.0,11.0,train,run,forward,A girl jogged around and ran forward into the room.,run,forwards
109,34726,1hEA9K1VDvk_000005_000015,1hEA9K1VDvk,5.0,15.0,train,stand,outside,"A group of female athletes stand outside on the grass, then a female runs forward and throws a long stick.",stand,outdoor
110,37164,S-ngBPGF1Uw_000004_000014,S-ngBPGF1Uw,4.0,14.0,train,glide,down,Two people are hang gliding down into an area.,move,downwards
111,85299,5Cj7u2FAMLs_000211_000221,5Cj7u2FAMLs,211.0,221.0,train,sit,outside,A man is sitting outside weaving together large straw baskets by hand.,sit,outdoor
112,18419,acOi3sQlXkY_000013_000023,acOi3sQlXkY,13.0,23.0,train,cut,properly,A young girl is demonstrating how to cut an orange properly.,cut,properly
113,35148,8aAgj73JF_A_000077_000087,8aAgj73JF_A,77.0,87.0,train,walk,outdoors,A person is seen walking outdoors with a couple of leashed dogs.,walk,outdoor
114,59891,fzPMpPi7GX4_000000_000010,fzPMpPi7GX4,0.0,10.0,train,begin,suddenly,"Somebody looks down, and then suddenly begins to run down the sidewalk.",start,instantly
115,5466,PLXYGASB-JU_000024_000034,PLXYGASB-JU,24.0,34.0,train,sit,inside,Two men sit inside of a small race car and cramp in wearing protective gear on their head.,sit,indoor
116,76571,sntn1lMfZfU_000000_000010,sntn1lMfZfU,0.0,10.0,train,hit,nearly,A person throwing knives nearly hits the bulls eye every time.,hit,partially
117,21598,eYdzsRaIBT8_000002_000012,eYdzsRaIBT8,2.0,12.0,train,throw,back,"A man in a crowded bar eats a peanut and throws back  a drink, a woman walks up and orders a scotch, another woman eating an orange looks at her sadly.",throw,backwards
118,11703,0gEV9LA5H00_000086_000096,0gEV9LA5H00,86.0,96.0,train,drive,slowly,A man is driving a car slowly until he gets onto an open part of the road and then punches it.,drive,slowly
119,43784,CZsz6D39stQ_000010_000020,CZsz6D39stQ,10.0,20.0,train,climb,in,Outside a person is climbing a ladder in with a backpack on.,climb,in
120,8394,c0FyT4C98BU_000003_000013,c0FyT4C98BU,3.0,13.0,train,drive,forward,A person wearing a hard hat drives a front end loader forward over debre and then backs up.,drive,forwards
121,85237,BM8iwXaiwKg_000000_000010,BM8iwXaiwKg,0.0,10.0,train,use,outside,Outside two mend are using straw to make baskets,use,outdoor
122,76500,SgrHf9Nyemw_000003_000013,SgrHf9Nyemw,3.0,13.0,train,throw,outside,A boy is outside and throwing sharp knives at a piece of wood that is different colors.,throw,outdoor
123,60252,aW9nPGAdLkM_000022_000032,aW9nPGAdLkM,22.0,32.0,train,play,backwards,A boy is tearing a piece of paper in half and then the video is played backwards.,play,backwards
124,49589,P8Z3E5-GbDM_000034_000044,P8Z3E5-GbDM,34.0,44.0,train,play,lightly,A man sitting in a dark studio playing drums lightly.,play,gently
125,25084,it_P2rkdwU4_000008_000018,it_P2rkdwU4,8.0,18.0,train,sit,outside,Outside a group of men are sitting at a table when something comes flying at them.,sit,outdoor
126,9511,A5kKqqwOLt8_000043_000053,A5kKqqwOLt8,43.0,53.0,train,tip,up,A person paddles a kayak to where a day sailboat is being tipped right side up.,tilt,upwards
127,71845,5xAqp0SU3VE_000009_000019,5xAqp0SU3VE,9.0,19.0,train,jump,inside,A person is jumping inside of a barrel as another is checking to see if a liquid is coming out of the bottom.,jump,indoor
128,35136,aZwbcBTW_iQ_000006_000016,aZwbcBTW_iQ,6.0,16.0,train,jog,slowly,A man is slowly jogging down a road then turns to look back.,run,slowly
129,75,oMjg09l2zs0_000676_000686,oMjg09l2zs0,676.0,686.0,train,glide,slowly,Someone is in a hang glider high above the ground and gliding slowly down,move,slowly
130,72513,r2U-mAIEEYU_000000_000010,r2U-mAIEEYU,0.0,10.0,train,ride,out,A surfer paddles his board into a wave and then stands up on the board and rides the wave out.,ride,out
131,22548,K9cvkGG3FvA_000139_000149,K9cvkGG3FvA,139.0,149.0,train,look,inside,"A man moves garbage bags around in a green bin, then opens one and looks inside.",look,indoor
132,7013,4PAfwjg4TbQ_000002_000012,4PAfwjg4TbQ,2.0,12.0,train,twist,sideways,"Instructor twists sideways holding up wooden board, student stands with wide stance, and punches through board with clasped hands.",turn,horizontally
133,14714,4QbjK2_ilTI_000000_000010,4QbjK2_ilTI,0.0,10.0,train,climb,outside,Outside a kid is climbing a rope ladder to get to the top.,climb,outdoor
134,32546,gG5ZhDZlYz8_000003_000013,gG5ZhDZlYz8,3.0,13.0,train,singe,loudly,A group of men are singing loudly in a noisy locale.,sing,loudly
135,41057,c6O_O0oj5NE_000103_000113,c6O_O0oj5NE,103.0,113.0,train,tie,quickly,A woman quickly ties off a section of pearl-like beads on a string.,secure,quickly
136,65281,28cckvlETs8_000000_000010,28cckvlETs8,0.0,10.0,train,throw,outdoors,A man is throwing a shot put outdoors with a group looking on.,throw,outdoor
137,49642,ulB6EXqOVxg_000103_000113,ulB6EXqOVxg,103.0,113.0,train,play,loudly,A man plays a drum set as jazz instrumentals play loudly in the background.,play,loudly
138,60711,DQidv3KVcEw_000055_000065,DQidv3KVcEw,55.0,65.0,train,move,slowly,"A person moves slowly up a climbing wall, carefully selecting hand and foot holds",move,slowly
139,33484,ieIssRi8iXU_000030_000040,ieIssRi8iXU,30.0,40.0,train,sit,outdoor,A person sat at the snow outdoor while he was fishing,sit,outdoor
140,63599,iMgBF9VQW5Y_000007_000017,iMgBF9VQW5Y,7.0,17.0,train,shake,violently,A man is violently shaking his head up and down next to another man.,shake,gently
141,33707,O_SaJdGEgfU_000009_000019,O_SaJdGEgfU,9.0,19.0,train,fall,almost,"A man almost falls while ice skating, then skates away while someone says something in a foreign language.",fall,partially
142,44417,4I7BNzD6tIE_000028_000038,4I7BNzD6tIE,28.0,38.0,train,open,quickly,A man is showing how to use a plastic bottle to quickly open a beer bottle,open,quickly
143,24958,7Mdj4JN9NhM_000000_000010,7Mdj4JN9NhM,0.0,10.0,train,fall,forward,A woman rides a bike and falls forward on her face.,fall,forwards
144,48645,Xb6cm8N2cFQ_000137_000147,Xb6cm8N2cFQ,137.0,147.0,train,run,out,A guy runs out onto a basketball court and then the video goes to a game being played.,run,out
145,41859,yLI7ePRKWwQ_000081_000091,yLI7ePRKWwQ,81.0,91.0,train,fold,back,A woman making the bed in the morning folds the sheets back and her cat pops out.,fold,backwards
146,77676,_aAv5R5CPT4_000004_000014,_aAv5R5CPT4,4.0,14.0,train,sled,quickly,A girl is sledding quickly down a hill in a red sled.,move,quickly
147,31787,kFUr0Forda8_000004_000014,kFUr0Forda8,4.0,14.0,train,skate,forward,A hockey player is skating forward very fast at an outdoor ice rink at night.,skate,forwards
148,39758,ObENmYUgeqU_000005_000015,ObENmYUgeqU,5.0,15.0,train,make,successfully,A two person bobsled team makes it successfully down the ice.,make,properly
149,8336,TaBD0E0oipc_000023_000033,TaBD0E0oipc,23.0,33.0,train,push,forward,A man is driving a tractor pushing a lot of dirt forward.,press,forwards
150,73483,ypVf3t_oOlk_000008_000018,ypVf3t_oOlk,8.0,18.0,train,hit,inside,A man swings a bat and hits balls inside of a batting cage.,hit,indoor
151,53816,FZXpPZmEoCc_000005_000015,FZXpPZmEoCc,5.0,15.0,train,play,skillfully,A young lad is skillfully playing tennis on a clay tennis court.,play,properly
152,64453,hiu7ca8tAg0_000092_000102,hiu7ca8tAg0,92.0,102.0,train,remove,properly,A man is trying to show us how to remove the sheep's wool properly.,take,properly
153,64674,R2Mnj9UIqnk_000226_000236,R2Mnj9UIqnk,226.0,236.0,train,polish,vigorously,A person wearing nylon gloves vigorously polishes a pair of black dress shoes.,spread,quickly
154,38869,1HXYZEXIKgs_000020_000030,1HXYZEXIKgs,20.0,30.0,train,place,inside,A person turns a baseball hat to the side on the table and then turns it upside down placing a hand inside.,put,indoor
155,71556,ha9GrKM8XC8_000000_000010,ha9GrKM8XC8,0.0,10.0,train,drag,quickly,A man with a tractor is dragging a cow around quickly while another man on a horse whips it.,pull,quickly
156,81760,vPmtxMpIUdA_000184_000194,vPmtxMpIUdA,184.0,194.0,train,breathe,in,"A woman is seen holding an inhaler, opens her mouth and administers it while breathing in deeply.",breathe,in
157,82777,w2OtHkuZ1f8_000019_000029,w2OtHkuZ1f8,19.0,29.0,train,walk,carefully,A woman carefully walks through the water to find a place to wit down while talking to another woman.,walk,carefully
158,62961,5E5a8f5tYY4_000103_000113,5E5a8f5tYY4,103.0,113.0,train,move,forward,A man has egg yolks and egg whites in two separate bowls and moves them forward.,move,forwards
159,4169,DLg2UU3ev1c_000008_000018,DLg2UU3ev1c,8.0,18.0,train,flip,upward,A young man lays on the floor and flips upward putting face on floor.,turn,upwards
160,64879,_mcUXEEzzxM_000008_000018,_mcUXEEzzxM,8.0,18.0,train,throw,continually,A man wearing a number 68 is continually throwing balls at a hoop,throw,continuously
161,12923,s3nm0aDMZz8_000008_000018,s3nm0aDMZz8,8.0,18.0,train,cut,quickly,A chef is in a kitchen quickly cutting a carrot on a cutting board.,cut,quickly
162,81970,JFhK6Xz2y6g_000008_000018,JFhK6Xz2y6g,8.0,18.0,train,move,slowly,A sock puppet slowly moves towards a blue circle on a green background.,move,slowly
163,8855,oz9QCbOELCI_000000_000010,oz9QCbOELCI,0.0,10.0,train,look,forward,A chubby boy burps while looking forward in front of a desk.,look,forwards
164,69827,A61J-H5wntE_000099_000109,A61J-H5wntE,99.0,109.0,train,land,down,"A snowboarder in a Santa Claus suit snowboarding down a slope, and he intentionally lands bottom down.",land,downwards
165,15742,jPE2GvAsslI_000059_000069,jPE2GvAsslI,59.0,69.0,train,stand,outside,A male standing outside is  stirring around food in a pot cooking on an outside burner.,stand,outdoor
